"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"105375";"Slovenia";"Medium straw in color, this wine has aromas of caramelized pineapple and Banana's Foster. It conveys flavors of tart apple cider and freshly sliced Honeycrisp apple. The finish is pleasantly acidic, with a bright splash of acidity in the post palate.";NA;"87";"25";"Goriska Brda";NA;"Jeff Jenssen";"Edi Simcic 2014 Rebula (Goriska Brda)";"Rebula";"Edi Simcic"
"104839";"Slovenia";"Aromas of white flowers and ripe banana lead the way to flavors of tart green apple and melon. The finish is pleasant but slightly acidic.";"Hand Harvested Estate Bottled";"86";"7";"Primorska";NA;"Jеff Jеnssеn";"Avia 2014 Hand Harvested Estate Bottled Pinot Grigio (Primorska)";"Pinot Grigio";"Avia"
"98442";"Slovenia";"Light amber in color, this five year old Sauvignon Blanc has aromas of caramelized pear and grilled pineapple. This style of wine pairs perfectly with strong, earthy cheeses.";NA;"88";"29";"Vipavska Dolina";NA;"Jeff Jenssen";"Batič 2009 Sauvignon (Vipavska Dolina)";"Sauvignon";"Batič"
"98442";"Slovenia";"Light amber in color, this five year old Sauvignon Blanc has aromas of caramelized pear and grilled pineapple. This style of wine pairs perfectly with strong, earthy cheeses.";NA;"88";"29";"Vipavska Dolina";NA;"Jeff Jenssen";"Batič 2009 Sauvignon (Vipavska Dolina)";"Sauvignon";"Batič"
"97429";"Slovenia";"This fascinating blend of biodynamically farmed Malvasia, Ribolla and Welschriesling balances savory smoke and toasted wood notes with sweet elements of apple, lemon and cream. Fermented with indigenous yeast, it's a richly textured wine with deep complexity.";"Burja Bela";"88";NA;"Vipavska Dolina";NA;"Anna Lee C. Iijima";"Burja 2009 Burja Bela White (Vipavska Dolina)";"White Blend";"Burja"
"97025";"Slovenia";"Golden yellow in color, this Slovenian wine made from the Ribolla Gialla grape shows pretty apple and pear notes, but a distinctly savory profile as well, with hints of smoke, toasted hazelnut skins and oxidization.";"Adriatico";"82";"15";"Brda";NA;"Annа Lее C. Iijimа";"Bastianich 2009 Adriatico Ribolla Gialla (Brda)";"Ribolla Gialla";"Bastianich"
"93045";"Slovenia";"This Riesling from Slovenia is a bit perfumed on the nose with an abundance of white blossoms, baby powder and pink grapefruit aromas, but there's a pleasant, citrusy sweetness and acidity throughout. Medium bodied, it finishes quite dry with a gentle white tea astringency.";NA;"86";"20";"Štajerska";NA;"Anna Lee C. Iijima";"Verus Vineyards 2009 Riesling (Štajerska)";"Riesling";"Verus Vineyards"
"93045";"Slovenia";"This Riesling from Slovenia is a bit perfumed on the nose with an abundance of white blossoms, baby powder and pink grapefruit aromas, but there's a pleasant, citrusy sweetness and acidity throughout. Medium bodied, it finishes quite dry with a gentle white tea astringency.";NA;"86";"20";"Štajerska";NA;"Anna Lее C. Iijima";"Verus Vineyards 2009 Riesling (Štajerska)";"Riesling";"Verus Vineyards"
"90098";"Slovenia";"Bramble, smoke and charred wood notes add rusticity to the subtle red-cherry and plum flavors. The full-bodied palate is earthy, with tones of dried mushroom and leaf that are marked by big, chunky tannins. It finishes surprisingly sweetly, with a bright red-raspberry note.";NA;"89";NA;"Vipavska Dolina";NA;"Anna Lее C. Iijima";"Sutor 2008 Pinot Noir (Vipavska Dolina)";"Pinot Noir";"Sutor"
"85221";"Slovenia";"Hints of smoke and roasted nut add a savory tone to the zesty lemon and pear flavors on this structured Chardonnay. Lusciously textured, with a touch of lemon curd and zingy tangerine acidity, it's a powerful wine with a long finish.";NA;"89";NA;"Vipavska Dolina";NA;"Anna Lee C. Iijima";"Sutor 2008 Chardonnay (Vipavska Dolina)";"Chardonnay";"Sutor"
"85220";"Slovenia";"This is a blend of Malvasia, Ribolla and Welschriesling that balances flavors of fennel, smoked nut and black tea with delicate orange blossom and apple notes. Luscious, with a slightly waxy texture, it finishes on a sweet cream note.";"Burja";"89";NA;"Vipavska Dolina";NA;"Annа Lее C. Iijimа";"Sutor 2008 Burja White (Vipavska Dolina)";"White Blend";"Sutor"
"85220";"Slovenia";"This is a blend of Malvasia, Ribolla and Welschriesling that balances flavors of fennel, smoked nut and black tea with delicate orange blossom and apple notes. Luscious, with a slightly waxy texture, it finishes on a sweet cream note.";"Burja";"89";NA;"Vipavska Dolina";NA;"Annа Lее C. Iijimа";"Sutor 2008 Burja White (Vipavska Dolina)";"White Blend";"Sutor"
"83445";"Slovenia";"Amber gold in the glass, this Ribolla Gialla has aromas of wet river rocks, vanilla bean and honeycomb. It has a luscious mouthfeel with pronounced minerality and flavors of apricot, apple and ripe pear.";"Brutus";"90";"40";"Goriska Brda";NA;"Jeff Jenssen";"Ferdinand 2009 Brutus Ribolla Gialla (Goriska Brda)";"Ribolla Gialla";"Ferdinand"
"82941";"Slovenia";"This is a delightfully curious, multifaceted wine that's penetrating with flavors of dried fig, black tea, honey and smoke. A savory wet clay note is interspersed with a note of sweet spice, plus tea-leaf tannins that linger long on the finish.";"Amfora";"90";"90";"Goriska Brda";NA;"Anna Lee C. Iijima";"Kabaj 2006 Amfora White (Goriska Brda)";"White Blend";"Kabaj"
"82406";"Slovenia";"This red blend is comprised of 80% Merlot, 10% Cabernet Sauvignon and 10% Cabernet Franc. It has aromas of perfumed violet talc and red raspberry. Flavors of cherry vanilla and tart pomegranate partner with fine tannins, finishing with a nice splash of fruit acidity.";"Duet Lex";"89";"60";"Goriska Brda";NA;"Jеff Jеnssеn";"Edi Simcic 2011 Duet Lex Red (Goriska Brda)";"Bordeaux-style Red Blend";"Edi Simcic"
"79278";"Slovenia";"This brilliant straw colored Chardonnay has aromas of lemon blossoms and green apples. On the palate, it's smooth and clean with flavors of lemon curd and baked apple.";NA;"90";"17";"Štajerska";NA;"Jеff Jеnssеn";"Sanctum 2011 Chardonnay (Štajerska)";"Chardonnay";"Sanctum"
"78662";"Slovenia";"Impeccably refreshing, this Ribolla Gialla is full of sweet, fresh apple and melon flavors. Chalky minerality and a shower of lemon-lime acidity add nerve and elegance.";"Adriatico Ribolla";"87";"16";"Brda";NA;"Anna Lee C. Iijima";"Bastianich 2010 Adriatico Ribolla Ribolla Gialla (Brda)";"Ribolla Gialla";"Bastianich"
"76560";"Slovenia";"This sparkling Riesling smells of canned yellow peaches and apricots. It is effervescent on entry with flavors of white peach nectar and white flowers. There is a slight sweetness in the finish.";"Tradition Rizling Brut";"87";"36";"Slovenia";NA;"Jeff Jenssen";"Vino Kupljen NV Tradition Rizling Brut Riesling (Slovenia)";"Riesling";"Vino Kupljen"
"71430";"Slovenia";"Intense aromas of freshly picked mint and dried herb drive the bouquet. On the palate there are flavors of black currant, black plum and tobacco leaf. The finish is long with a pleasant level of acidity.";NA;"89";"37";"Goriska Brda";NA;"Jеff Jеnssеn";"Kabaj 2009 Merlot (Goriska Brda)";"Merlot";"Kabaj"
"71430";"Slovenia";"Intense aromas of freshly picked mint and dried herb drive the bouquet. On the palate there are flavors of black currant, black plum and tobacco leaf. The finish is long with a pleasant level of acidity.";NA;"89";"37";"Goriska Brda";NA;"Jеff Jеnssеn";"Kabaj 2009 Merlot (Goriska Brda)";"Merlot";"Kabaj"
"70777";"Slovenia";"A noble tribute to his Bordeaux training, winemaker Jean Michel Morel's namesake blend is beautifully concentrated with rich, sweet black fruit, with hints of violet, savory mushroom, cured meat and clay. A textured and powerful wine with vibrant acidity, it finishes long, with a swathe of velvety tannins.";"Cuvée Morel";"90";"40";"Goriska Brda";NA;"Anna Lee C. Iijima";"Kabaj 2006 Cuvée Morel Red (Goriska Brda)";"Bordeaux-style Red Blend";"Kabaj"
"70777";"Slovenia";"A noble tribute to his Bordeaux training, winemaker Jean Michel Morel's namesake blend is beautifully concentrated with rich, sweet black fruit, with hints of violet, savory mushroom, cured meat and clay. A textured and powerful wine with vibrant acidity, it finishes long, with a swathe of velvety tannins.";"Cuvée Morel";"90";"40";"Goriska Brda";NA;"Anna Lee C. Iijima";"Kabaj 2006 Cuvée Morel Red (Goriska Brda)";"Bordeaux-style Red Blend";"Kabaj"
"70315";"Slovenia";"Dark cherry to garnet in color, it offers notes of blackberry, pomegranate and black cherry in its bouquet. A strong acidic backbone and persistent cranberry flavor at the finish make this a wine that calls out for food.";"Dry Red";"87";"15";"Štajerska";NA;"Jeff Jenssen";"Pullus 2011 Dry Red Pinot Noir (Štajerska)";"Pinot Noir";"Pullus"
"70312";"Slovenia";"Dark straw in the glass, this wine has a bouquet of apricot, canned peaches, and tropical fruit. Dry on the palate, it offers flavors of peach juice and apricot nectar that linger into the Mediteranean herb-laden finish.";"Renski Rizling Selection Mon Royal";"89";"29";"Slovenia";NA;"Jeff Jenssen";"Vino Kupljen 2013 Renski Rizling Selection Mon Royal Riesling (Slovenia)";"Riesling";"Vino Kupljen"
"69830";"Slovenia";"An easy-drinking wine, it has pronounced aromas and flavors of cherry vanilla soda, blackberry preserves and just a touch of menthol.";"Refosk";"86";"18";"Slovenska Istra";NA;"Jeff Jenssen";"Klabjan 2008 Refosk Refosco (Slovenska Istra)";"Refosco";"Klabjan"
"69067";"Slovenia";"Soft straw to the eye with pleasing aromas of vanilla and caramel with soft citrus undertones, this wine offers flavors of white peach and green fig. It is somewhat full in the mouth, with a hint of tart nectarine on the finish.";"Selection Mon Royal";"88";"24";"Slovenia";NA;"Jeff Jenssen";"Vino Kupljen 2013 Selection Mon Royal Pinot Gris (Slovenia)";"Pinot Gris";"Vino Kupljen"
"68706";"Slovenia";"This wine has aromas of freshly mowed grass, peaches and white flowers. It is slightly sweet with flavors of canned peach, white peach juice and apricot nectar.";NA;"87";"11";"Štajerska";NA;"Jеff Jеnssеn";"Puklavec & Friends 2013 Moscato (Štajerska)";"Moscato";"Puklavec & Friends"
"68551";"Slovenia";"Ravan is the local Slovenian name for the Friulano grape. This tasty wine is medium gold to dark straw in color with aromas of honeysuckle, passion fruit and freshly baked apple pie. The finish is pleasantly astringent with lingering flavors of hazelnut. It's perfect to pair with game birds such as duck or quail.";"Ravan";"90";"25";"Goriska Brda";NA;"Jeff Jenssen";"Kabaj 2011 Ravan Sauvignonasse (Goriska Brda)";"Sauvignonasse";"Kabaj"
"67377";"Slovenia";"A mix of bright red cherry, blueberry, thyme, and rosemary bring nuance to the nose. It's full bodied on the palate, with flavors of black cherry and black plum. A touch of salty minerality brings flair to the finish.";"Izbrani";"90";"23";"Kras";NA;"Jеff Jеnssеn";"Štoka 2011 Izbrani Teran (Kras)";"Teran";"Štoka"
"67376";"Slovenia";"This orange-style wine is dark straw in color and has jasmine and vanilla tones on the nose, while flavors of canned apricots and fresh peaches drive the palate. There's a soft and sensuous finish, due to the 18 month barrels aging.";"Grganja";"90";"23";"Kras";NA;"Jeff Jenssen";"Štoka 2011 Grganja Vitovska (Kras)";"Vitovska";"Štoka"
"64102";"Slovenia";"This wine has a nose of lemon peel, lemon grass, and a freshly cut lawn. It is clean in the mouth, with flavors of lemon, lime and Seckle pear that wind down to a mineral-laden finish.";NA;"89";"12";"Primorska";NA;"Jeff Jenssen";"Giocato 2014 Sauvignon Blanc (Primorska)";"Sauvignon Blanc";"Giocato"
"64101";"Slovenia";"Light straw in the glass, this wine offers green herbal aromas on the nose, complemented by floral notes and a whiff of sandalwood. Its green apple flavors and strong minerality make for an enjoyable quaff.";NA;"89";"12";"Primorska";NA;"Jеff Jеnssеn";"Giocato 2014 Pinot Grigio (Primorska)";"Pinot Grigio";"Giocato"
"64101";"Slovenia";"Light straw in the glass, this wine offers green herbal aromas on the nose, complemented by floral notes and a whiff of sandalwood. Its green apple flavors and strong minerality make for an enjoyable quaff.";NA;"89";"12";"Primorska";NA;"Jeff Jenssen";"Giocato 2014 Pinot Grigio (Primorska)";"Pinot Grigio";"Giocato"
"63911";"Slovenia";"This Slovenian sparkling wine is made from 100% Ribolla Gialla in the Charmat method. It has aromas of green apple, brioche, toast and hazelnut. In the mouth, the bubbles are pleasant and prepare your palate for flavors of apple, hazelnut and toasted almond.";"Peneca Rebula Brut";"88";"17";"Primorska";NA;"Jеff Jеnssеn";"Colliano 2012 Peneca Rebula Brut Ribolla Gialla (Primorska)";"Ribolla Gialla";"Colliano"
"60879";"Slovenia";"Garnet in color with aromas of black cherry and cranberry juice, it has a strong acidic backbone with flavors of black cherry and red plums. A bit linear yet pleasant in the mouth, this wine would stand up to your spiciest stew.";NA;"88";"18";"Štajerska";NA;"Jeff Jenssen";"Sanctum 2011 Pinot Noir (Štajerska)";"Pinot Noir";"Sanctum"
"60870";"Slovenia";"Medium to dark pink in color, this semi-dry rosé has aromas of rose petals, freshly picked cherries and cherry blossoms. It has just the right touch of sweetness and flavors of early summer strawberries and dried rose hips. In the mouth it shows roundness and the finish shines with pronounced astringency.";"Semi-Dry";"88";"23";"Vipavska Dolina";NA;"Jeff Jenssen";"Batič 2012 Semi-Dry Rosé (Vipavska Dolina)";"Rosé";"Batič"
"59984";"Slovenia";"Intensely green and herbal on the nose, this has penetrating flavors of gooseberry, lavender, mint and grass. This Sauvignon Blanc, which was aged for two years in French barrique, is textural, with its hints of green-tea-like tannin.";NA;"88";"30";"Brda";NA;"Anna Lee C. Iijima";"Movia 2010 Sauvignon (Brda)";"Sauvignon";"Movia"
"58780";"Slovenia";"A blend of Sauvignon Blanc and Pinot Grigio, this wine features an intriguing nose of lemon grass. Flavors of pineapple and Golden Delicious apple mingle on the round palate.";NA;"87";"11";"Štajerska";NA;"Jеff Jеnssеn";"Puklavec & Friends 2013 White (Štajerska)";"White Blend";"Puklavec & Friends"
"58779";"Slovenia";"Pale straw in color with a faint touch of green, this wine has a nose of lemon blossom and freshly cut grass. Crisp, clean flavors of apple and lemon zest wash over the tongue, culminating in a burst of fresh acidity.";NA;"87";"13";"Štajerska";NA;"Jeff Jenssen";"Puklavec & Friends 2013 Sauvignon Blanc (Štajerska)";"Sauvignon Blanc";"Puklavec & Friends"
"57906";"Slovenia";"The color of light straw, this wine offers a clean aroma of ripe pineapple. It is soft in the mouth, with a flavor of slightly tart lemon curd and a hint of lemon blossom.";NA;"87";"13";"Štajerska";NA;"Jeff Jenssen";"Puklavec & Friends 2013 Pinot Grigio (Štajerska)";"Pinot Grigio";"Puklavec & Friends"
"56598";"Slovenia";"This Chardonnay brings scents of pear juice, apple and a light whiff of mint. It is smooth on entry with flavors of caramelized pineapple and golden apple. It has good balance and a clean finish.";NA;"89";"29";"Goriska Brda";NA;"Jeff Jenssen";"Bagueri 2011 Chardonnay (Goriska Brda)";"Chardonnay";"Bagueri"
"56575";"Slovenia";"This blend of 40% Ribolla Gialla, 30% Chardonnay and 30% Sauvignonasse has aromas of freshly cut grass, lemon grass and white peach. It is clean and bright in the mouth with flavors of peach, apple, pear and apricot.";"Cuvée";"89";"15";"Goriska Brda";NA;"Jeff Jenssen";"Colliano 2013 Cuvée White (Goriska Brda)";"White Blend";"Colliano"
"56292";"Slovenia";"This opens with aromas of sour cherry and red raspberry. In the mouth, there are pleasant flavors of tart cherry and red raspberry leading up to an astringent yet balanced finish.";"Cvicek PTP";"87";"12";"Dolenjska";NA;"Jeff Jenssen";"Zajc 2012 Cvicek PTP Red (Dolenjska)";"Red Blend";"Zajc"
"55304";"Slovenia";"While savory and smoky on the nose with subdued aromas of apple and pineapple, this dry yet fruity Furmint from Slovenia offers a host of bright tropical flavors. Full bodied with a bracingly high acidity that's a tad off-balance, it's a refreshing wine for everyday.";NA;"83";"20";"Štajerska";NA;"Annа Lее C. Iijimа";"Verus Vineyards 2009 Furmint (Štajerska)";"Furmint";"Verus Vineyards"
"55304";"Slovenia";"While savory and smoky on the nose with subdued aromas of apple and pineapple, this dry yet fruity Furmint from Slovenia offers a host of bright tropical flavors. Full bodied with a bracingly high acidity that's a tad off-balance, it's a refreshing wine for everyday.";NA;"83";"20";"Štajerska";NA;"Anna Lее C. Iijima";"Verus Vineyards 2009 Furmint (Štajerska)";"Furmint";"Verus Vineyards"
"51710";"Slovenia";"This blend of 70% Blaufränkisch, 20% Pinot Noir and 10% Zweigelt has aromas of cranberry, pomegranate and dried cherry with flavors of blackberry and red raspberry. There's a pleasant touch of spicy black pepper in the finish.";"Benedict Cuvée";"88";"20";"Štajerska";NA;"Jеff Jеnssеn";"Dveri-Pax 2011 Benedict Cuvée Red (Štajerska)";"Red Blend";"Dveri-Pax"
"51703";"Slovenia";"Aromas of lemon meringue pie, lemon grass and caramelized pineapple open to flavors of wet river rocks, lemon zest and lime pith. Bright finish with strong minerality.";"Fosilni Breg";"88";"22";"Štajerska";NA;"Jеff Jеnssеn";"Ciringa 2013 Fosilni Breg Sauvignon Blanc (Štajerska)";"Sauvignon Blanc";"Ciringa"
"50595";"Slovenia";"Aromas of blackberry, farmstand, leather and smoked meats prime the taste buds for a wine whose flavors of cassis, smoked meat, leather and tobacco may be an acquired taste for some drinkers. This wine is pleasant overall, but the sophisticated taste profile may not be to everyone's liking.";"Amfora Rdece";"89";"44";"Goriska Brda";NA;"Jeff Jenssen";"Erzetič 2009 Amfora Rdece Cabernet Sauvignon-Merlot (Goriska Brda)";"Cabernet Sauvignon-Merlot";"Erzetič"
"50594";"Slovenia";"This deep garnet colored wine offers aromas of dried cherry, black raspberry and smoked sausage. It has an interesting balance of fruity and savory characteristics among raspberry, saddle leather and spicy tobacco flavors.";"Amfora";"89";"44";"Goriska Brda";NA;"Jеff Jеnssеn";"Erzetič 2009 Amfora Cabernet Sauvignon (Goriska Brda)";"Cabernet Sauvignon";"Erzetič"
"50594";"Slovenia";"This deep garnet colored wine offers aromas of dried cherry, black raspberry and smoked sausage. It has an interesting balance of fruity and savory characteristics among raspberry, saddle leather and spicy tobacco flavors.";"Amfora";"89";"44";"Goriska Brda";NA;"Jеff Jеnssеn";"Erzetič 2009 Amfora Cabernet Sauvignon (Goriska Brda)";"Cabernet Sauvignon";"Erzetič"
"50266";"Slovenia";"Like all of Movia's red wines, the Modri Ceglo is herbaceous on the nose and palate, with hints of menthol and bramble adding complexity to the crisp red-fruit flavors. The palate is ripe, silken and elegantly structured, with brisk acidity and whispers of graphite, soy and brine that linger long on the finish.";"Modri Ceglo";"90";"40";"Brda";NA;"Annа Lee C. Iijimа";"Movia 2007 Modri Ceglo Pinot Noir (Brda)";"Pinot Noir";"Movia"
"50266";"Slovenia";"Like all of Movia's red wines, the Modri Ceglo is herbaceous on the nose and palate, with hints of menthol and bramble adding complexity to the crisp red-fruit flavors. The palate is ripe, silken and elegantly structured, with brisk acidity and whispers of graphite, soy and brine that linger long on the finish.";"Modri Ceglo";"90";"40";"Brda";NA;"Anna Lee C. Iijima";"Movia 2007 Modri Ceglo Pinot Noir (Brda)";"Pinot Noir";"Movia"
"50105";"Slovenia";"Intoxicating on the nose with aromas of raspberry, cherry and violet, this is a powerfully structured, Pinot Noir that balances brawn with delicate mineral and herb notes. Bright and juicy, this has a red cherry flavor that lingers long on the finish.";"Burja Noir";"90";NA;"Vipavska Dolina";NA;"Anna Lee C. Iijima";"Burja 2009 Burja Noir Pinot Noir (Vipavska Dolina)";"Pinot Noir";"Burja"
"49469";"Slovenia";"Fragrant of freshly cut grass, honeydew melon and orange blossoms, this dry, medium-bodied Sauvignon Blanc from Slovenia has pleasant grapefruit and lemon flavors and a racy, zippy acidity that tingles on the tongue. It's a simple but refreshing wine with a lime zest and smoke finish.";NA;"86";"20";"Štajerska";NA;"Anna Lee C. Iijima";"Verus Vineyards 2009 Sauvignon Blanc (Štajerska)";"Sauvignon Blanc";"Verus Vineyards"
"49469";"Slovenia";"Fragrant of freshly cut grass, honeydew melon and orange blossoms, this dry, medium-bodied Sauvignon Blanc from Slovenia has pleasant grapefruit and lemon flavors and a racy, zippy acidity that tingles on the tongue. It's a simple but refreshing wine with a lime zest and smoke finish.";NA;"86";"20";"Štajerska";NA;"Annа Lее C. Iijimа";"Verus Vineyards 2009 Sauvignon Blanc (Štajerska)";"Sauvignon Blanc";"Verus Vineyards"
"43225";"Slovenia";"This salmon-colored rosé suggests aromas of powdered sugar, red raspberry and dried herbs. It is soft on the entry with a touch of sweetness and flavors of Red Delicious apple, Turkish delight and marzipan.";"Damski";"87";"24";"Goriska Brda";NA;"Jeff Jenssen";"Erzetič 2013 Damski Rosé (Goriska Brda)";"Rosé";"Erzetič"
"43225";"Slovenia";"This salmon-colored rosé suggests aromas of powdered sugar, red raspberry and dried herbs. It is soft on the entry with a touch of sweetness and flavors of Red Delicious apple, Turkish delight and marzipan.";"Damski";"87";"24";"Goriska Brda";NA;"Jеff Jеnssеn";"Erzetič 2013 Damski Rosé (Goriska Brda)";"Rosé";"Erzetič"
"41553";"Slovenia";"This blend of 40% Furmint, 40% Pinot Gris and 20% Riesling has aromas of pineapple, lychee fruit and fresh herbs. It's thin and racy in the mouth with flavors of mango, apple and guava.";"Yanez";"89";"18";"Štajerska";NA;"Jеff Jеnssеn";"Dveri-Pax 2014 Yanez White (Štajerska)";"White Blend";"Dveri-Pax"
"38803";"Slovenia";"This is pale blush colored, with aromas of rose petal, jasmine blossom and fresh picked strawberry that continue seamlessly onto the palate. It's got a great strawberry zing on the finish, with bright, balanced acidity.";"Dry White";"87";"15";"Štajerska";NA;"Jeff Jenssen";"Pullus 2012 Dry White Pinot Grigio (Štajerska)";"Pinot Grigio";"Pullus"
"37644";"Slovenia";"This Slovenian Sauvignon Blanc has aromas of lemon grass and freshly mowed lawn. It is sharp on entry with flavors of lime juice, orange zest and grapefruit before the bright acidic finish.";"Fosilni Breg Reserve";"89";"31";"Štajerska";NA;"Jeff Jenssen";"Ciringa 2011 Fosilni Breg Reserve Sauvignon Blanc (Štajerska)";"Sauvignon Blanc";"Ciringa"
"37644";"Slovenia";"This Slovenian Sauvignon Blanc has aromas of lemon grass and freshly mowed lawn. It is sharp on entry with flavors of lime juice, orange zest and grapefruit before the bright acidic finish.";"Fosilni Breg Reserve";"89";"31";"Štajerska";NA;"Jeff Jenssen";"Ciringa 2011 Fosilni Breg Reserve Sauvignon Blanc (Štajerska)";"Sauvignon Blanc";"Ciringa"
"37631";"Slovenia";"Aromas of honeysuckle, yellow canned peach and wet slate lead to flavors of grapefruit peel, citrus blossom and lemon zest in the mouth. The finish is crisp and zippy.";"Rebula";"89";"22";"Goriska Brda";NA;"Jеff Jеnssеn";"Ferdinand 2014 Rebula Ribolla Gialla (Goriska Brda)";"Ribolla Gialla";"Ferdinand"
"37631";"Slovenia";"Aromas of honeysuckle, yellow canned peach and wet slate lead to flavors of grapefruit peel, citrus blossom and lemon zest in the mouth. The finish is crisp and zippy.";"Rebula";"89";"22";"Goriska Brda";NA;"Jеff Jеnssеn";"Ferdinand 2014 Rebula Ribolla Gialla (Goriska Brda)";"Ribolla Gialla";"Ferdinand"
"37630";"Slovenia";"This 100% Ribolla Gialla has aromas of green apple and apple cider. There's nice minerality in the mouth with flavors of apple pie, apple cider and a touch of creaminess. The finish is pleasantly bright.";"Rebula Época";"89";"27";"Goriska Brda";NA;"Jeff Jenssen";"Ferdinand 2013 Rebula Época Ribolla Gialla (Goriska Brda)";"Ribolla Gialla";"Ferdinand"
