"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"115801";"Israel";"This wine offers a bouquet of raspberry and smoked meat with a touch of bell pepper. Flavors of black cherry, smoked meat, black pepper and eucalyptus mingle on the palate, with savory notes outweighing fruit. Soft tannins coat the mouth, and ultimately black cherry lingers on the back palate.";"French Blend";"89";"28";"Galilee";NA;"Mike DeSimone";"Or Haganuz 2012 French Blend Red (Galilee)";"Bordeaux-style Red Blend";"Or Haganuz"
"115796";"Israel";"Aromas of black cherry and a hint of height-of-summer farmstead prep the palate for flavors of blackberry, black cherry, roasted meat, sage, and bell pepper. There is a nice combination of fruit and savory flavors, and the persistent finish offers lingering notes of fruits of the wood and roasted meat. Mevushal.";"M-Series";"89";"40";"Jerusalem Hills";NA;"Mike DeSimone";"Psagot 2012 M-Series Cabernet Sauvignon (Jerusalem Hills)";"Cabernet Sauvignon";"Psagot"
"115628";"Israel";"A well-balanced, round but not fat Chard with vibrant aromas of red apple, melon and sweet citrus. The mouth offers riper notes of pear and a touch of banana, but the finish is clean and satisfying. Drink now.";"Private Collection Kosher";"86";"18";"Shomron";NA;"Lauren Buzzeo";"Carmel 2009 Private Collection Kosher Chardonnay (Shomron)";"Chardonnay";"Carmel"
"115627";"Israel";"Intense dried herb and fennel bulb aromas rule the bouquet, with faint glimmers of cassis and pepper breaking through every now and again. The mouthfeel is soft and the wine overall balanced with delicate tannins and a short finish.";"Private Collection Kosher";"86";"18";"Galilee";NA;"Lauren Buzzeo";"Carmel 2007 Private Collection Kosher Cabernet Sauvignon (Galilee)";"Cabernet Sauvignon";"Carmel"
"115368";"Israel";"Dark ruby to the eye, this wine features aromas of black cherry and black pepper with a touch of iodine. There is a nice interplay between velvety tannins and strong acidity, with flavors of cherry, raspberry, chocolate and a final splash of cranberry.";NA;"90";"28";"Shomron";NA;"Mike DeSimone";"Gva'ot 2013 Cabernet Sauvignon (Shomron)";"Cabernet Sauvignon";"Gva'ot"
"114256";"Israel";"A nose of lemon and apple with the scent of slightly feral brambles leads to flavors of lemon, guava, passion fruit, pineapple and rose petal. This is a grownup Sauvignon Blanc that feels nice on the palate, with a finish that is equal amounts spicy, savory and bright.";"Diamond";"90";"15";"Shomron";NA;"Mike DeSimone";"Recanati 2014 Diamond Sauvignon Blanc (Shomron)";"Sauvignon Blanc";"Recanati"
"114255";"Israel";"With aromas of strawberry and blueberry, this wine is tart at first sip, but then opens to rich flavors of slightly savory black cherry, strawberry, thyme and aniseed.";"Reserve";"90";"27";"Galilee";NA;"Mike DeSimone";"Recanati 2013 Reserve Petite Sirah (Galilee)";"Petite Sirah";"Recanati"
"113990";"Israel";"Deep black cherry in the glass, this wine has a bouquet of black plum and bell pepper. Sophisticated flavors of raspberry, leather, chocolate and green pepper are encompassed by a web of smooth tannins. A nice burst of bright cherry makes its presence known on the otherwise sleek finish.";"Hommage";"89";"38";"Ella Valley";NA;"Mikе DеSimоnе";"Yaffo 2014 Hommage Cabernet Sauvignon (Ella Valley)";"Cabernet Sauvignon";"Yaffo"
"113854";"Israel";"Inky red-violet in color, this offers a bouquet of black cherry, iodine and green pepper. It has flavors of cassis, blackberry, butterscotch, orange peel and mint, with nice notes of citrus and cranberry that continue as the smooth tannins fade on the palate.";"Single Vineyard";"91";"75";"Jerusalem Hills";NA;"Mikе DеSimonе";"Psagot 2011 Single Vineyard Cabernet Sauvignon (Jerusalem Hills)";"Cabernet Sauvignon";"Psagot"
"113854";"Israel";"Inky red-violet in color, this offers a bouquet of black cherry, iodine and green pepper. It has flavors of cassis, blackberry, butterscotch, orange peel and mint, with nice notes of citrus and cranberry that continue as the smooth tannins fade on the palate.";"Single Vineyard";"91";"75";"Jerusalem Hills";NA;"Mike DeSimone";"Psagot 2011 Single Vineyard Cabernet Sauvignon (Jerusalem Hills)";"Cabernet Sauvignon";"Psagot"
"113789";"Israel";"Notes of fresh savory herb and black pepper spice up the plum, cherry and blueberry fruit center of this wine. A blend of 60% Merlot, 30% Carignan and 10% Petit Verdot, this medium-weight selection offers a rich, fruit-driven palate with approachable tannins and a solid finish.";"Amuka Merlot-Carignan-Petit Verdot";"89";"16";"Upper Galilee";NA;"Lauren Buzzeo";"Or Haganuz 2009 Amuka Merlot-Carignan-Petit Verdot Red (Upper Galilee)";"Red Blend";"Or Haganuz"
"113450";"Israel";"Deep garnet to the eye, this wine offers fragrances of black cherry, cranberry and espresso. A net of soft tannins plays host to flavors of strawberry, cherry, white chocolate and Thai basil. The finish is a balancing act between smooth and bright sensations on the palate.";"Gilgal";"90";"15";"Galilee";NA;"Mike DeSimone";"Golan Heights Winery 2012 Gilgal Sangiovese (Galilee)";"Sangiovese";"Golan Heights Winery"
"113449";"Israel";"Inky garnet in the glass, this wine offers aromas of black cherry and bell pepper. Fruit, cooling herb and spice flavors coexist peacefully on the palate, with hearty doses of cassis, black cherry, licorice, eucalyptus, chili flakes and bell pepper. Strong but smooth tannins never overcome a nice sense of fruity brightness that lingers on the palate.";"Yiron";"90";"32";"Upper Galilee";NA;"Mike DeSimone";"Galil Mountain 2011 Yiron Red (Upper Galilee)";"Red Blend";"Galil Mountain"
"113449";"Israel";"Inky garnet in the glass, this wine offers aromas of black cherry and bell pepper. Fruit, cooling herb and spice flavors coexist peacefully on the palate, with hearty doses of cassis, black cherry, licorice, eucalyptus, chili flakes and bell pepper. Strong but smooth tannins never overcome a nice sense of fruity brightness that lingers on the palate.";"Yiron";"90";"32";"Upper Galilee";NA;"Mikе DеSimоnе";"Galil Mountain 2011 Yiron Red (Upper Galilee)";"Red Blend";"Galil Mountain"
"112951";"Israel";"Light cassis and black currant aromas softly appear on the bouquet of this wine, with a touch of purple flower in the background for added interest. Low tannins and an approachable weight make this an easy-drinking selection that's ready for consumption now.";"20 Months Barrel Aged Reserve";"84";"22";"Galilee";NA;"Lauren Buzzeo";"Barkan 2009 20 Months Barrel Aged Reserve Cabernet Sauvignon (Galilee)";"Cabernet Sauvignon";"Barkan"
"112868";"Israel";"This Bordeaux-style blend of 70% Cabernet Sauvignon, 15% Merlot and 15% Cabernet Franc is surprisingly open and accessible now, with forward aromas and flavors of ripe brambly berry, forest, fresh tobacco leaf and a touch of espresso bean. The fine tannins lend an approachable texture to the wine, with a rich, jammy black-fruit flavor lingering on the medium-length finish.";"Metzuda";"88";"35";"Judean Hills";NA;"Laurеn Buzzеo";"Tzuba 2009 Metzuda Red (Judean Hills)";"Bordeaux-style Red Blend";"Tzuba"
"112690";"Israel";"Inky garnet to the eye, this wine features aromas of cherry and strawberry with a strong dose of violet. Although it has strong flavors of lightly cooked woodland fruits (including notes of vanilla, brambles and soft citrus) it is bright and retains a grip on the palate from start to finish. Lasting tannins are ever present yet not overpowering. The finish is characterized by flavors of tangerine and baking spices.";"Reserve";"90";"50";"Galilee";NA;"Mikе DеSimonе";"Recanati 2014 Reserve Marselan (Galilee)";"Marselan";"Recanati"
"112690";"Israel";"Inky garnet to the eye, this wine features aromas of cherry and strawberry with a strong dose of violet. Although it has strong flavors of lightly cooked woodland fruits (including notes of vanilla, brambles and soft citrus) it is bright and retains a grip on the palate from start to finish. Lasting tannins are ever present yet not overpowering. The finish is characterized by flavors of tangerine and baking spices.";"Reserve";"90";"50";"Galilee";NA;"Mikе DеSimonе";"Recanati 2014 Reserve Marselan (Galilee)";"Marselan";"Recanati"
"112124";"Israel";"This tight and concentrated Cab shows power and intensity, with a lush, mouthfilling texture and firm tannins. It's brimming with black fruit notes of plum, berry and cassis, laced with accents of leather, cigar box, pepper and sweet spice. The finish is long and complex; drink now–2018.";"The Great";"91";"75";"Galilee";NA;"Lаuren Buzzeо";"Alexander 2007 The Great Cabernet Sauvignon (Galilee)";"Cabernet Sauvignon";"Alexander"
"112124";"Israel";"This tight and concentrated Cab shows power and intensity, with a lush, mouthfilling texture and firm tannins. It's brimming with black fruit notes of plum, berry and cassis, laced with accents of leather, cigar box, pepper and sweet spice. The finish is long and complex; drink now–2018.";"The Great";"91";"75";"Galilee";NA;"Lauren Buzzeo";"Alexander 2007 The Great Cabernet Sauvignon (Galilee)";"Cabernet Sauvignon";"Alexander"
"111642";"Israel";"Inky violet-red to the eye, this wine has a nose of blueberry, white chocolate and violet. It is pleasant on the palate from start to finish, with velvety tannins supporting flavors of black cherry, blueberry, vanilla, star anise and lavender that slowly drift off into closing notes of floral spice.";"Mosaic Exclusive Edition";"92";"99";"Judean Hills";NA;"Mike DeSimone";"Shiloh Winery 2013 Mosaic Exclusive Edition Red (Judean Hills)";"Red Blend";"Shiloh Winery"
"111638";"Israel";"Aromas of blackberry, aniseed and nutmeg make way for flavors of black cherry, pomegranate, espresso and cocoa powder with a touch of green bell pepper. It is bright and fruity on entry, with tannins that sneak up and then linger into the bright pomegranate-laced finish.";NA;"92";"17";"Upper Galilee";NA;"Mikе DеSimonе";"Recanati 2015 Shiraz (Upper Galilee)";"Shiraz";"Recanati"
"111629";"Israel";"Inky violet-red in the glass, this wine has a fruit-forward nose of black cherry and strawberry. There is a good balance of acidity and tannins amidst flavors of black cherry, raspberry, caramel and orange zest. The perception of light spice remains on the tongue after the gentle finish.";"Mt. Tabor";"90";"15";"Galilee";NA;"Mikе DеSimоnе";"Tabor 2013 Mt. Tabor Shiraz (Galilee)";"Shiraz";"Tabor"
"111629";"Israel";"Inky violet-red in the glass, this wine has a fruit-forward nose of black cherry and strawberry. There is a good balance of acidity and tannins amidst flavors of black cherry, raspberry, caramel and orange zest. The perception of light spice remains on the tongue after the gentle finish.";"Mt. Tabor";"90";"15";"Galilee";NA;"Mike DeSimone";"Tabor 2013 Mt. Tabor Shiraz (Galilee)";"Shiraz";"Tabor"
"111628";"Israel";"Deep garnet to the eye, this wine has a nose of strawberry and tart cherry with a hint of resin. Flavors of cherry, pomegranate, eucalyptus, anise and a soft touch of leather are suspended in a web of well-moderated tannins. Expect a lasting sense of coolness with a burst of brightness on the finish.";"Adama";"90";"22";"Galilee";NA;"Mike DeSimone";"Tabor 2012 Adama Shiraz (Galilee)";"Shiraz";"Tabor"
"111603";"Israel";"Dark black cherry in color, this wine offers a bouquet of cherry preserves, matchstick and petrol. It is far livelier on the palate than on the nose, featuring flavors of cherry, pomegranate and bell pepper with a light touch of florality. Chewy tannins make their way across the gum and tongues and are all but erased by a final note of orange zest and cranberry.";NA;"90";"55";"Judean Hills";NA;"Mikе DеSimоnе";"Yatir 2010 Cabernet Sauvignon (Judean Hills)";"Cabernet Sauvignon";"Yatir"
"111603";"Israel";"Dark black cherry in color, this wine offers a bouquet of cherry preserves, matchstick and petrol. It is far livelier on the palate than on the nose, featuring flavors of cherry, pomegranate and bell pepper with a light touch of florality. Chewy tannins make their way across the gum and tongues and are all but erased by a final note of orange zest and cranberry.";NA;"90";"55";"Judean Hills";NA;"Mike DeSimone";"Yatir 2010 Cabernet Sauvignon (Judean Hills)";"Cabernet Sauvignon";"Yatir"
"110376";"Israel";"This is a serious Kosher Cab. Medium garnet in color with intense aromas of blackberry, dark plum and cherry accented by notes of cigar box and licorice. The mouth offers a similar mélange of flavors, with a full and lush texture and gripping tannins. Long, lingering finish. Enjoy now through 2012.";"Single Vineyard Reserve Kosher";"89";"25";"Galilee";NA;"Lauren Buzzeo";"Recanati 2005 Single Vineyard Reserve Kosher Cabernet Sauvignon (Galilee)";"Cabernet Sauvignon";"Recanati"
"110191";"Israel";"This wine features a bouquet of cherry, pomegranate and freshly ground black pepper. It is well-balanced on the palate with flavors of pomegranate, strawberry, mace and anise. Smooth tannins are present into the bright yet lasting finish.";"Espero";"90";"40";"Galilee";NA;"Mike DeSimоne";"Tulip Winery 2013 Espero Red (Galilee)";"Red Blend";"Tulip Winery"
"109866";"Israel";"Pleasing aromas of honeysuckle, apricot and rose petal give way to invigorating sweet flavors of ripe peach, rose petal, orange blossom and honey. It's a light dessert wine with good acidity.";NA;"89";"14";"Galilee";NA;"Mikе DеSimonе";"Golan Heights Winery 2013 Moscato (Galilee)";"Moscato";"Golan Heights Winery"
"109866";"Israel";"Pleasing aromas of honeysuckle, apricot and rose petal give way to invigorating sweet flavors of ripe peach, rose petal, orange blossom and honey. It's a light dessert wine with good acidity.";NA;"89";"14";"Galilee";NA;"Mike DeSimone";"Golan Heights Winery 2013 Moscato (Galilee)";"Moscato";"Golan Heights Winery"
"109865";"Israel";"Aromas of cherry and white chocolate with a touch of shale open to flavors of strawberry, pomegranate and mocha with a splash of ouzo. A web of soft tannins and symmetry between fruit and sophisticated herbal notes lead to a pleasantly bright finish.";"Yarden";"89";"28";"Galilee";NA;"Mike DeSimone";"Golan Heights Winery 2009 Yarden Pinot Noir (Galilee)";"Pinot Noir";"Golan Heights Winery"
"109865";"Israel";"Aromas of cherry and white chocolate with a touch of shale open to flavors of strawberry, pomegranate and mocha with a splash of ouzo. A web of soft tannins and symmetry between fruit and sophisticated herbal notes lead to a pleasantly bright finish.";"Yarden";"89";"28";"Galilee";NA;"Mikе DеSimonе";"Golan Heights Winery 2009 Yarden Pinot Noir (Galilee)";"Pinot Noir";"Golan Heights Winery"
"109548";"Israel";"With only 6,000 bottles produced, this limited-production selection might be tricky to find, but it's well worth the effort. Layered and nuanced, ripe fruit provides a perfect backdrop for accents of game, spice and oak. The silky texture is complemented by black cherry and plum-skin flavors, and the finish ends on a black tea note that lingers. Drink now–2017.";"The Chosen Ruby";"91";"60";"Galilee";NA;"Lauren Buzzeo";"Binyamina 2009 The Chosen Ruby Syrah (Galilee)";"Syrah";"Binyamina"
"109389";"Israel";"A concentrated and seductive Merlot that's perfect for folks who like 'em big, ripe and oaky. Mulled boysenberries and blueberry compote flood the nose and mouth, with lush notes of milk chocolate, blackcurrant liqueur and dark coffee spicing up the finish. Round and velvet-textured, with medium tannins.";"Yarden Odem Vineyard";"90";"50";"Galilee";NA;"Lаurеn Buzzеo";"Golan Heights Winery 2007 Yarden Odem Vineyard Merlot (Galilee)";"Merlot";"Golan Heights Winery"
"109382";"Israel";"This late harvest selection boasts ripe apricot, lychee, golden raisin, honeydew and baked apple fruit characters alongside glimmers of sweet spice, candied orange rind and raw honeycomb. It's full and deliciously weighty in the mouth, with a stunning ginger-infused lift to the long close.";"Sha'al Single Vineyard Late Harvest";"90";"26";"Galilee";NA;"Lauren Buzzeo";"Carmel 2007 Sha'al Single Vineyard Late Harvest Gewürztraminer (Galilee)";"Gewürztraminer";"Carmel"
"109375";"Israel";"Lifted and vibrant, this expressive Syrah shows great life and freshness. The red berry and blueberry fruit backbone balances the creamy vanilla and sweet smoke frame. Raspberry, cocoa-dusted cherry, coffee and anise flavors fill the round mouth with a lush, velvety texture; black pepper and baking spice notes remain through the long finish.";"Yarden Yonatan Vineyard";"91";"50";"Galilee";NA;"Lauren Buzzeo";"Golan Heights Winery 2007 Yarden Yonatan Vineyard Syrah (Galilee)";"Syrah";"Golan Heights Winery"
"109375";"Israel";"Lifted and vibrant, this expressive Syrah shows great life and freshness. The red berry and blueberry fruit backbone balances the creamy vanilla and sweet smoke frame. Raspberry, cocoa-dusted cherry, coffee and anise flavors fill the round mouth with a lush, velvety texture; black pepper and baking spice notes remain through the long finish.";"Yarden Yonatan Vineyard";"91";"50";"Galilee";NA;"Lauren Buzzeo";"Golan Heights Winery 2007 Yarden Yonatan Vineyard Syrah (Galilee)";"Syrah";"Golan Heights Winery"
"109300";"Israel";"Dark red violet in color, this wine offers a nose of black cherry, brambles and violet. Teamwork between fruit and cool herb flavors is evident amid notes of red cherry, toffee, fennel bulb and mint. Mouth-coating tannins give way to a zest-laden finish.";NA;"91";"17";"Galilee";NA;"Mike DeSimone";"Recanati 2014 Cabernet Sauvignon (Galilee)";"Cabernet Sauvignon";"Recanati"
"109296";"Israel";"A bouquet of strawberry, pomegranate, green pepper and a whiff of petrol sets the stage for flavors of black cherry, caramel, flint and herbes du Provence. Soft tannins offer a backdrop for an amiable give-and-take between fruit flavors and spice notes that linger on the palate into the bright pomegranate finish.";NA;"91";"50";"Judean Hills";NA;"Mike DeSimone";"Yatir 2010 Red (Judean Hills)";"Red Blend";"Yatir"
"109289";"Israel";"A blend of Petite Syrah, Petit Verdot and Shiraz, this wine has a bouquet of black cherry and black pepper with a touch of green bell pepper. It is well balanced and has good mouthfeel, with flavors of black cherry, chocolate, thyme and oregano. Smooth tannins coat the palate into the slightly minty finish.";"Legend";"91";"45";"Judean Hills";NA;"Mike DeSimone";"Shiloh Winery 2011 Legend Red (Judean Hills)";"Red Blend";"Shiloh Winery"
"109289";"Israel";"A blend of Petite Syrah, Petit Verdot and Shiraz, this wine has a bouquet of black cherry and black pepper with a touch of green bell pepper. It is well balanced and has good mouthfeel, with flavors of black cherry, chocolate, thyme and oregano. Smooth tannins coat the palate into the slightly minty finish.";"Legend";"91";"45";"Judean Hills";NA;"Mike DeSimone";"Shiloh Winery 2011 Legend Red (Judean Hills)";"Red Blend";"Shiloh Winery"
"109226";"Israel";"This salmon-colored wine has a bouquet of pear, rose petal and lime zest. It is a little tart at first sip, but is ultimately well balanced and refreshing, with flavors of strawberry, peach and rose that lead to a lime sorbet finish.";"Dry";"87";"20";"Israel";NA;"Mikе DеSimonе";"Jezreel 2016 Dry Rosé (Israel)";"Rosé";"Jezreel"
"108845";"Israel";"Easy-drinking and straightforward, this approachable Pinot offers bright notes of red cherry, blueberry and strawberry framed by dusty tannins and a softly herbal finish.";"Classic";"84";"12";"Negev";NA;"Lаurеn Buzzео";"Barkan 2010 Classic Pinot Noir (Negev)";"Pinot Noir";"Barkan"
"108844";"Israel";"There's a high-toned streak to the red fruit core of this wine, with secondary accents of chocolate-milk mix and vanilla extract to keep things from being too sharp. Drink now.";"Reserve";"84";"36";"Galilee";NA;"Lаurеn Buzzеo";"Alexander 2009 Reserve Merlot (Galilee)";"Merlot";"Alexander"
"108647";"Israel";"Aromas of black plum and green pepper set the scene for flavors of black cherry, blueberry and white chocolate. Tannins are a touch chalky, but fruit brightness takes the power seat and shines through on the zippy finish.";"Israeli Journey";"89";"25";"Judean Hills";NA;"Mike DeSimone";"Vitkin 2012 Israeli Journey Red (Judean Hills)";"Red Blend";"Vitkin"
"107495";"Israel";"Deep red-violet to the eye, this wine has a well-defined nose of blueberry pie and flint. There is a good mix of tart fruit and spice, with flavors of blueberry, cranberry, black pepper, anise and smoked meat cavorting amidst very soft tannins. The smooth finish is characterized by flavors of smoke and orange zest.";"Special Reserve";"92";"53";"Galilee";NA;"Mike DeSimone";"Recanati 2011 Special Reserve Red (Galilee)";"Red Blend";"Recanati"
"107491";"Israel";"This wine is dark garnet to the eye, with a fragrance of raspberry, cherry and Mediterranean herbs. There is a pleasing balance of fruit and dried herb notes. Smooth tannins prevail, with flavors of black cherry, blueberry, eucalyptus, smoked meat and fresh-cut herbs of thyme and oregano paving the way for a blueberry, oregano and orange rind finish.";"Yarden";"92";"29";"Galilee";NA;"Mike DeSimone";"Golan Heights Winery 2010 Yarden Merlot (Galilee)";"Merlot";"Golan Heights Winery"
