"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"50362";"Lebanon";"Dark cherry red in color, this blend of Cinsault, Grenache Noir, Syrah and Tempranillo features a bouquet of cherry with a hint of green pepper. Flavors of raspberry, pomegranate, orange peel and spearmint are set in a web of soft tannins that fully announce themselves at the mouth-coating, minty finish.";"Le Colombier";"89";"13";"Bekaa Valley";NA;"Mikе DеSimоnе";"Massaya 2013 Le Colombier Red (Bekaa Valley)";"Red Blend";"Massaya"
"50362";"Lebanon";"Dark cherry red in color, this blend of Cinsault, Grenache Noir, Syrah and Tempranillo features a bouquet of cherry with a hint of green pepper. Flavors of raspberry, pomegranate, orange peel and spearmint are set in a web of soft tannins that fully announce themselves at the mouth-coating, minty finish.";"Le Colombier";"89";"13";"Bekaa Valley";NA;"Mikе DеSimоnе";"Massaya 2013 Le Colombier Red (Bekaa Valley)";"Red Blend";"Massaya"
"49143";"Lebanon";"Simple, solid aromas of cherry, cinnamon and spice are followed by like flavors in this good everyday red from Lebanon. The wine has a soft touch but plenty of character, and its lingering berry and spice finish add to the appeal. A solid overall performance.";"Hochar Père et Fils";"83";"25";"Bekaa Valley";NA;"Susаn Kоstrzеwа";"Château Musar 2002 Hochar Père et Fils Red (Bekaa Valley)";"Red Blend";"Château Musar"
"41127";"Lebanon";"This Lebanese white starts with aromas of honey, peach and lemon, offering like flavors in a viscous blend on the palate. Some spice offers lift, but overall the wine has a richer character. A pretty, unfolding finish.";"Gaston Hochar";"83";"40";"Bekaa Valley";NA;"Susan Kostrzewa";"Château Musar 2001 Gaston Hochar White (Bekaa Valley)";"White Blend";"Château Musar"
"41127";"Lebanon";"This Lebanese white starts with aromas of honey, peach and lemon, offering like flavors in a viscous blend on the palate. Some spice offers lift, but overall the wine has a richer character. A pretty, unfolding finish.";"Gaston Hochar";"83";"40";"Bekaa Valley";NA;"Susan Kostrzewa";"Château Musar 2001 Gaston Hochar White (Bekaa Valley)";"White Blend";"Château Musar"
"41116";"Lebanon";"This Chardonnay, Viognier and Vermentino blend from Lebanon starts with aromas of candied allspice, flowers and toast. On the palate, the wine offers soft, subtle flavors of spice, flowers and vanilla. Unusual but approachable—pair with poultry, cheeses.";"Cuvée Blanc";"83";"19";"Bekaa Valley";NA;"Susan Kostrzewa";"Château Musar 2007 Cuvée Blanc White (Bekaa Valley)";"White Blend";"Château Musar"
"39736";"Lebanon";"Ripe red fruit shines brightly amidst darker notes of damp foliage and leather that add complexity and depth to this fleshy red blend. Soft and fresh on the palate with a restrained acidity, it's a rustic, yet elegant wine.";"Hochar Père et Fils";"87";"26";"Bekaa Valley";NA;"Anna Lee C. Iijima";"Château Musar 2003 Hochar Père et Fils Red (Bekaa Valley)";"Red Blend";"Château Musar"
"39144";"Lebanon";"The Jeune Red from Château Musar's second line (formerly labeled Musar Cuvée Rouge) is a blend of Cinsault, Syrah and Cabernet Sauvignon that smells sweetly of ripe black cherries with rustic herbal and earthy notes. It opens softly with sweet blackberries and a hint of green bramble, but is chased by a mid-palate of fairly aggressive tannins and acidity. Fermented and aged in concrete vats, the Musar Jeune is completely unoaked and intended for early consumption, but would probably do nicely with some bottle aging as well.";"Jeune Red";"87";"20";"Bekaa Valley";NA;"Anna Lее C. Iijima";"Château Musar 2008 Jeune Red Red (Bekaa Valley)";"Red Blend";"Château Musar"
"38604";"Lebanon";"A blend of Cinsault, Grenache and Syrah, this salmon-colored rosé from Lebanon is dominated both on the nose and palate by a green, herbaceous oak character. It's a dry, medium-bodied wine with faint and dusty strawberry and raspberry flavors in the backdrop, but overall, a disjointed, clumsy sip.";"Rosé d'Une Nuit";"82";"15";"Bekaa Valley";NA;"Annа Lee C. Iijimа";"Heritage 2008 Rosé d'Une Nuit Rosé (Bekaa Valley)";"Rosé";"Heritage"
"38358";"Lebanon";"There are dark veins of smoke and flint that highlight the rippling minerality in this fascinating Lebanese white. It's made in a deliberately oxididative style, and it offers a slight baked-apple flavor that slowly opens to reveal fresh citrus and honeysuckle notes. It's not for everyone, but it's a fascinating wine to enjoy over a long meal.";"Gaston Hochar";"87";"41";"Bekaa Valley";NA;"Annа Lee C. Iijimа";"Château Musar 2005 Gaston Hochar White (Bekaa Valley)";"White Blend";"Château Musar"
"38358";"Lebanon";"There are dark veins of smoke and flint that highlight the rippling minerality in this fascinating Lebanese white. It's made in a deliberately oxididative style, and it offers a slight baked-apple flavor that slowly opens to reveal fresh citrus and honeysuckle notes. It's not for everyone, but it's a fascinating wine to enjoy over a long meal.";"Gaston Hochar";"87";"41";"Bekaa Valley";NA;"Anna Lee C. Iijima";"Château Musar 2005 Gaston Hochar White (Bekaa Valley)";"White Blend";"Château Musar"
"29868";"Lebanon";"Exceptional concentration, structure and balance mark this 11-year old blend of Cab, Cinsault and Carignan that's ripe with cassis and plums and a plume of smoke, earth and barnyard funk. Tannins subdued into a powdery softness, it's elegantly textured yet full and forward with a rich, layered complexity.";"Gaston Hochar";"91";"63";"Bekaa Valley";NA;"Anna Lее C. Iijima";"Château Musar 2000 Gaston Hochar Red (Bekaa Valley)";"Red Blend";"Château Musar"
"29550";"Lebanon";"Aromas of black cherry, iodine and saline open on the palate to flavors of black cherry, toffee, white chocolate, orange zest and apple peel. Velvety tannins and a sense of salinity continue on the palate, finishing with mint and a burst of brightness.";"Altitudes";"90";"25";"Lebanon";NA;"Mike DeSimоne";"Ixsir 2010 Altitudes Red (Lebanon)";"Red Blend";"Ixsir"
"29550";"Lebanon";"Aromas of black cherry, iodine and saline open on the palate to flavors of black cherry, toffee, white chocolate, orange zest and apple peel. Velvety tannins and a sense of salinity continue on the palate, finishing with mint and a burst of brightness.";"Altitudes";"90";"25";"Lebanon";NA;"Mike DeSimone";"Ixsir 2010 Altitudes Red (Lebanon)";"Red Blend";"Ixsir"
"26897";"Lebanon";"Medium salmon-colored in the glass, this rosé has a nose of tangerine and toffee. Flavors of tangerine, butterscotch and clove maintain a nice balance between spice and fruit flavors. The mellow finish features a dash of zesty acidity and a final wash of butterscotch.";"Altitudes";"88";"20";"Lebanon";NA;"Mike DeSimone";"Ixsir 2012 Altitudes Rosé (Lebanon)";"Rosé";"Ixsir"
"26897";"Lebanon";"Medium salmon-colored in the glass, this rosé has a nose of tangerine and toffee. Flavors of tangerine, butterscotch and clove maintain a nice balance between spice and fruit flavors. The mellow finish features a dash of zesty acidity and a final wash of butterscotch.";"Altitudes";"88";"20";"Lebanon";NA;"Mikе DеSimоnе";"Ixsir 2012 Altitudes Rosé (Lebanon)";"Rosé";"Ixsir"
"22892";"Lebanon";"Inky red-violet to the eye, this blend of 55% Syrah, 35% Cabernet Sauvignon and 10% Merlot has a nose of black cherry and cherry cola. Brisk acidity compensates for powerful tannins, with flavors of black cherry, cassis, anisette and eucalyptus.";"El";"90";"75";"Lebanon";NA;"Mike DeSimone";"Ixsir 2010 El Red (Lebanon)";"Red Blend";"Ixsir"
"21597";"Lebanon";"A blend of 66% Syrah and 34% Caladoc, this pale blush-colored rosé has a nose of peach, grapefruit and freesia that lead to flavors of strawberry, tart cherry, almond blossom and nutmeg. There's a pleasing balance of creaminess and acidity.";"Altitudes";"89";"25";"Lebanon";NA;"Mikе DеSimоnе";"Ixsir 2014 Altitudes Rosé (Lebanon)";"Rosé";"Ixsir"
"8054";"Lebanon";"Deep ruby in color, with aromas of black cherry, chocolate and sage, this blend has enticing flavors of blackberry, cherry, salted caramel and menthol. Fruit and savory tones are well integrated alongside smooth tannins, and the bright finish shows a lasting note of menthol. Fine Terroir Selections, Misa Imports.";"Altitudes";"91";"20";"Lebanon";NA;"Mike DeSimone";"Ixsir 2009 Altitudes Red (Lebanon)";"Red Blend";"Ixsir"
"7121";"Lebanon";"An appealing nose of blackberry, plum and cinnamon gives this Lebanese red a sturdy start. Flavors of berry, spicebox and pepper follow, and balanced acids give it food friendly appeal. Not terribly complex, but definitely likeable.";"Cuvée Rouge";"84";"19";"Bekaa Valley";NA;"Susan Kostrzewa";"Château Musar 2004 Cuvée Rouge Red (Bekaa Valley)";"Red Blend";"Château Musar"
"7121";"Lebanon";"An appealing nose of blackberry, plum and cinnamon gives this Lebanese red a sturdy start. Flavors of berry, spicebox and pepper follow, and balanced acids give it food friendly appeal. Not terribly complex, but definitely likeable.";"Cuvée Rouge";"84";"19";"Bekaa Valley";NA;"Susan Kostrzewa";"Château Musar 2004 Cuvée Rouge Red (Bekaa Valley)";"Red Blend";"Château Musar"
"5038";"Lebanon";"Aromas of cherry and vanilla continue to the palate alongside notes of toffee, smoked meat and roasted red pepper. A well-balanced wine, with flavors that are equal parts fruity and savory, the finish boasts lingering tannins and bright acidity. Fine Terroir Selections, Misa Imports.";"Grande Réserve";"91";"30";"Lebanon";NA;"Mike DeSimоne";"Ixsir 2009 Grande Réserve Syrah-Cabernet Sauvignon (Lebanon)";"Syrah-Cabernet Sauvignon";"Ixsir"
"4882";"Lebanon";"Violet red to the eye, this wine is a blend of 55% Syrah, 35% Cabernet Sauvignon and 10% Merlot. A nose of black cherry and violet prepares the palate for flavors of cassis, cherry conserves, orange zest, licorice and tobacco. Fruit and spice flavors keep each other in check amid velvety tannins. The smooth cherry finish is highlighted by touches of orange zest.";"El";"91";"75";"Lebanon";NA;"Mike DeSimone";"Ixsir 2011 El Red (Lebanon)";"Red Blend";"Ixsir"
