"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"110779";"Greece";"This native white (70% Roditis and 30% Batiki) blend offers a zippy but floral nose and flavors of lemon, oregano and flowers on the palate. Fresh acidity and rich fruit flavors add up to a delightful, approachable white with character. Pair with lighter seafood and poultry dishes.";"Methistanes";"87";"14";"Thessalikos";NA;"Susan Kostrzewa";"Dougos 2006 Methistanes White (Thessalikos)";"White Blend";"Dougos"
"110535";"Greece";"Buttery spice and fresh citrus aromas lead this likeable white. Sea salt, graphite and ripe oranges on the palate offer crisp yet rounded flavors. A spicy finish seals the deal. Pair with fresh fish, fruit.";"Estate Hatzimichalis";"86";"22";"Atalanti Valley";NA;"Susаn Kоstrzеwа";"Hatzimichalis 2009 Estate Hatzimichalis Chardonnay (Atalanti Valley)";"Chardonnay";"Hatzimichalis"
"109741";"Greece";"This dessert wine offers rich aromas of spice, flowers and burnt orange/citrus, followed by opulent waves of honey, flowers and butterscotch. Pretty and a good pairing with cakes, fruit and cheeses.";"Muscat de Limnos";"86";"15";"Limnos";NA;"Susan Kostrzewa";"Limnos Wines 2007 Muscat de Limnos Muscat of Alexandria (Limnos)";"Muscat of Alexandria";"Limnos Wines"
"109495";"Greece";"Smoke, cinnamon, cherry and strawberry aromas start this impressive blend with style. On the palate, cinnamon, tobacco and black cherry flavors are balanced with a clean acidity and a touch of sweet spice. Overall, an integrated red with focus.";NA;"88";"79";"Epanomi";NA;"Susаn Kоstrzеwа";"Evangelo 2006 Red (Epanomi)";"Red Blend";"Evangelo"
"109495";"Greece";"Smoke, cinnamon, cherry and strawberry aromas start this impressive blend with style. On the palate, cinnamon, tobacco and black cherry flavors are balanced with a clean acidity and a touch of sweet spice. Overall, an integrated red with focus.";NA;"88";"79";"Epanomi";NA;"Susаn Kоstrzеwа";"Evangelo 2006 Red (Epanomi)";"Red Blend";"Evangelo"
"109492";"Greece";"This is a variety Gerovassiliou does very well, with its aromas of pear, peach and lemon and its creamy but crisp flavors of pear, citrus and peach. The wine has weight without losing its delicate touch, and balanced acidity gives it a food-friendly edge. A great summer white wine.";NA;"88";"23";"Epanomi";NA;"Susаn Kоstrzеwа";"Gerovassiliou 2009 Malagousia (Epanomi)";"Malagousia";"Gerovassiliou"
"109485";"Greece";"Vibrant tropical fruit and citrus on the nose start this poised white from Greece. Pineapple, lemon and banana flavors are balanced by refreshing acidity and minerality. Overall, the wine is a delicious blend of fresh and fruity. A great find.";"Château Julia";"88";"15";"Drama";NA;"Susаn Kostrzеwа";"Domaine Costa Lazaridi 2009 Château Julia Chardonnay (Drama)";"Chardonnay";"Domaine Costa Lazaridi"
"109476";"Greece";"A memorable array of black cherry, cocoa, raspberry and currant starts this Cabernet from Greece. On the palate, lots of hickory smoke, pepper and coffee are rounded by blackberry. Rich, savory and lingering, the wine has a serious edge that will pair well with serious dishes: think steak, lamb.";"Cava Amethystos";"88";"36";"Drama";NA;"Susan Kоstrzеwa";"Domaine Costa Lazaridi 2005 Cava Amethystos Cabernet Sauvignon (Drama)";"Cabernet Sauvignon";"Domaine Costa Lazaridi"
"109474";"Greece";"This integrated red from Greece's premium red wine country offers all of the hallmarks of the variety but is still pleasing to the international palate. Aromas of tobacco, anise, cherry and smoke lead, followed by spicy but balanced flavors of coffee, smoke, dark berries and pepper. Can age but good to drink now. Pair with heartier dishes.";"Dry Red";"88";"17";"Naoussa";NA;"Susan Kostrzewa";"Boutari 2008 Dry Red Xinomavro (Naoussa)";"Xinomavro";"Boutari"
"108928";"Greece";"Brisk lemon and lime peel aromas are followed by delicate flavors of grapefruit, white peach and sea salt in this sophisticated white. Elegant and exotic, it has an ageable character and a versatile, food-friendly style. Beautifully rendered and a testament to Santorini terroir.";"Kavalieros Single Vineyard";"93";"35";"Santorini";NA;"Susan Kostrzewa";"Domaine Sigalas 2014 Kavalieros Single Vineyard Assyrtiko (Santorini)";"Assyrtiko";"Domaine Sigalas"
"108778";"Greece";"Honey, flowers and citrus aromas are pronounced and pretty in this Chardonnay. Rounded honey, citrus and toasted flavors are balanced and buoyed by acidity, freshness and spice. A very nice everyday white that's both elegant and easygoing.";NA;"88";"13";"Peloponnese";NA;"Susan Kоstrzewa";"Cambas 2007 Chardonnay (Peloponnese)";"Chardonnay";"Cambas"
"108765";"Greece";"A lovely golden color invites with this rich dessert wine from Samos. Lemon, honey, spice and flower aromas lead into smooth, balanced flavors of cinnamon, orange and honey, finishing off with a spicy spin. Acidity keeps the wine from being too heavy. A delicious solo sip, but pair with cheeses and desserts for added appeal.";NA;"89";"17";"Samos";NA;"Susan Kostrzewa";"Creta Olympias NV Muscat (Samos)";"Muscat";"Creta Olympias"
"108705";"Greece";"This semi-dry rosé offers strawberry, rhubarb and a touch of medicinal spice on the nose, followed by strawberry and sweet cherry on the palate. A hint of spice livens things.";"Makedonikos Rosé Semi-Dry Wine";"84";"11";"Macedonia";NA;"Susan Kоstrzеwa";"Vaeni NV Makedonikos Rosé Semi-Dry Wine Rosé (Macedonia)";"Rosé";"Vaeni"
"108371";"Greece";"One of the two most commercially important red grapes grown in Greece, Agiorgitiko is a light, lively variety that does especially well in the Pelopponese, where Papagiannakos is located. This wine exhibits a nose of playful spice and appetizing flavors of red berry and black currant. Mellow and balanced, it will pair well with heartier meat dishes as well as tomato-based pastas and poultry.";NA;"85";"20";"Attica";NA;"Susan Kostrzewa";"Papagiannakos 2005 Agiorgitiko (Attica)";"Agiorgitiko";"Papagiannakos"
"108371";"Greece";"One of the two most commercially important red grapes grown in Greece, Agiorgitiko is a light, lively variety that does especially well in the Pelopponese, where Papagiannakos is located. This wine exhibits a nose of playful spice and appetizing flavors of red berry and black currant. Mellow and balanced, it will pair well with heartier meat dishes as well as tomato-based pastas and poultry.";NA;"85";"20";"Attica";NA;"Susan Kostrzewa";"Papagiannakos 2005 Agiorgitiko (Attica)";"Agiorgitiko";"Papagiannakos"
"108314";"Greece";"A luscious nose of chocolate-covered cherries and black pepper start this delicious Kostifali from one of Crete's wine champions. On the palate, ample flavors of black cherry, cocoa and soft spices give the wine equal parts heft and finesse. This wine has more aging life in it but is excellent now.";NA;"92";"13";"Crete";NA;"Susan Kostrzewa";"Lyrarakis 2014 Kotsifali (Crete)";"Kotsifali";"Lyrarakis"
"108197";"Greece";"Blackberry, plum and savory meat aromas give this red an earthy, visceral appeal. On the palate, bright fruit, acidity and brooding spice strike a delicious balance: think smoke, clove, and leather notes. This is a wine that's elegant and easy to like.";"Domaine Mercouri Cava Dry";"90";"50";"Letrinon";NA;"Susan Kostrzewa";"Mercouri Estate 2007 Domaine Mercouri Cava Dry Red (Letrinon)";"Red Blend";"Mercouri Estate"
"107596";"Greece";"A dancing nose of lemon and white flowers leads this fun, refreshing white from Greece. On the palate, clean and crisp citrus flavors and good acidity make it an ideal cohort for grilled seafood and salads. Versatile and a great go-to white.";NA;"87";"17";"Mantinia";NA;"Susan Kostrzewa";"Boutari 2007 Moschofilero (Mantinia)";"Moschofilero";"Boutari"
"107381";"Greece";"This Cabernet Franc, Merlot and Agiorgitkio blend is both authentic and versatile, with aromas of strawberry, cinnamon and cedar and robust flavors of mocha, cigarbox and red cherry balancing a firm acidity. A touch of smoke and leather adds earthy appeal. Pair with burgers or grilled lamb.";"Synoro";"88";"28";"Peloponnese";NA;"Susаn Kоstrzеwа";"Skouras 2008 Synoro Red (Peloponnese)";"Red Blend";"Skouras"
"106993";"Greece";"This unfolding white offers lemon and oaky spice on the nose and palate, with rounded, silky flavors and a spicy finish. A bit bigger and richer, it can handle bigger dishes—think lobster, oysters, cream dishes.";"Laas";"88";"24";"Atalanti Valley";NA;"Susаn Kоstrzеwа";"Hatzi Michalis 2008 Laas White (Atalanti Valley)";"White Blend";"Hatzi Michalis"
"106992";"Greece";"Citrus, tropical fruit and a crisp minerally burst give this dry white a unique flair. Overall, the wine is clean and light—a great cohort to grilled fish or Mediterranean cuisine. Classic and elegant with a terroir-driven edge.";"Thalassitis";"88";"25";"Santorini";NA;"Susan Kostrzewa";"Gaia Wines 2008 Thalassitis Assyrtico (Santorini)";"Assyrtico";"Gaia Wines"
"106197";"Greece";"This ancient variety marches to the beat of its own drum, with aromas of spearmint, citrus and sea salt and flavors of mint, dried herb and lemon. Balanced acidity and an overall rounded fruit character means it goes well with a variety of dishes, from grilled sardines to creamy poultry dishes.";NA;"85";"20";"Crete";NA;"Susan Kоstrzеwa";"Lyrarakis 2010 Dafni (Crete)";"Dafni";"Lyrarakis"
"106197";"Greece";"This ancient variety marches to the beat of its own drum, with aromas of spearmint, citrus and sea salt and flavors of mint, dried herb and lemon. Balanced acidity and an overall rounded fruit character means it goes well with a variety of dishes, from grilled sardines to creamy poultry dishes.";NA;"85";"20";"Crete";NA;"Susаn Kоstrzеwа";"Lyrarakis 2010 Dafni (Crete)";"Dafni";"Lyrarakis"
"106188";"Greece";"The nose stands out on this Greek Syrah, with its elegant waves of anise, blackberry and cinnamon. Flavors of blueberry, cedar and pepper are fresh and focused. Easy-drinking and a good solo sipper.";"Estate Hatzimichalis";"85";"25";"Atalanti Valley";NA;"Susаn Kostrzewа";"Hatzimichalis 2007 Estate Hatzimichalis Syrah (Atalanti Valley)";"Syrah";"Hatzimichalis"
