"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"84899";"Brazil";"Sulfur and match stick aromas are less than pleasant and devoid of fruit. A flabby grabby palate deals oaky flavors of stale white fruits. A long but arduous finish doesn't help the situation.";"Da'Divas";"82";"15";"Serra Gaúcha";NA;"Michael Schachner";"Lidio Carraro 2014 Da'Divas Chardonnay (Serra Gaúcha)";"Chardonnay";"Lidio Carraro"
"83308";"Brazil";"Straightforward plum, cherry and tomato aromas lead to a juicy palate that's lacking in structure. Simple slightly sweet plum and black-currant flavors finish with a note of peppery spice. At only 11.5% ABV, this is Merlot is an easy sipper.";"Macaw";"85";"15";"Serra Gaúcha";NA;"Michаеl Schаchnеr";"Casa Perini 2014 Macaw Merlot (Serra Gaúcha)";"Merlot";"Casa Perini"
"77025";"Brazil";"Dusty medicinal cherry aromas are a touch earthy. This feels flat and low on structure, but at 11.5% ABV that should be expected. Roasted plum flavors finish with a rustic hickory note.";"Macaw";"84";"15";"Serra Gaúcha";NA;"Michael Schachner";"Casa Perini 2014 Macaw Tannat (Serra Gaúcha)";"Tannat";"Casa Perini"
"75681";"Brazil";"Dusty white-fruit aromas are mild and slightly floral. This 100% Chardonnay is sturdy on the palate but a bit foamy. Aged, yeasty flavors of white bread and white fruits are steady on a bready tasting finish.";"Blanc de Blancs Brut";"89";"45";"Pinto Bandeira";NA;"Michael Schachner";"Cave Geisse 2012 Blanc de Blancs Brut Chardonnay (Pinto Bandeira)";"Chardonnay";"Cave Geisse"
"75392";"Brazil";"Briny stone-fruit aromas are sweetened by notes of apple blossom. A full, slightly foamy palate is lively but brusque, while this tastes of yeasty peach and apricot in front of a mildly bitter finish.";"130 Brut";"88";"33";"Brazil";NA;"Michael Schachner";"Casa Valduga NV 130 Brut  (Brazil)";"Champagne Blend";"Casa Valduga"
"72492";"Brazil";"Cherry, plum and earth aromas form a sound bouquet. This Merlot is full, round and well balanced. Flavors of black fruits are helped along by integrated spice and earth tones, while the finish shows ripeness and a smooth texture.";"Agnus";"88";"15";"Serra Gaúcha";NA;"Michael Schachner";"Lidio Carraro 2011 Agnus Merlot (Serra Gaúcha)";"Merlot";"Lidio Carraro"
"70908";"Brazil";"Dry, earthy aromas of baked berry fruits and mushroom set up a tannic, pulpy, full-bodied palate with good balance. This blend of Cabernet Sauvignon, Merlot and Tannat boasts earthy plum, pepper and licorice flavors along with a light, herbal finish. Drink now.";"Talento";"87";"21";"Brazil";NA;"Michael Schachner";"Salton 2009 Talento Red (Brazil)";"Red Blend";"Salton"
"69608";"Brazil";"Stony polished white-fruit aromas are lean and clean. This brut nature shows modest heft as it expands on the palate, but mostly this is racy and fit. Yeasty flavors of white pepper and lime finish with a leesy note and stoniness.";"Brut Nature";"89";"36";"Pinto Bandeira";NA;"Michael Schachner";"Cave Geisse 2013 Brut Nature Sparkling (Pinto Bandeira)";"Sparkling Blend";"Cave Geisse"
"62055";"Brazil";"Hard and herbal on the nose, with cherry and a note of wet cement or chemical. Narrow and fairly choppy and tannic in the mouth, with forceful cherry, plum and buttery oak flavors. Sweetens up with time but remains tannic and hard.";"Talento";"83";"26";"Campanha";NA;"Michаеl Schаchnеr";"Salton 2006 Talento Red (Campanha)";"Red Blend";"Salton"
"62055";"Brazil";"Hard and herbal on the nose, with cherry and a note of wet cement or chemical. Narrow and fairly choppy and tannic in the mouth, with forceful cherry, plum and buttery oak flavors. Sweetens up with time but remains tannic and hard.";"Talento";"83";"26";"Campanha";NA;"Michael Schachner";"Salton 2006 Talento Red (Campanha)";"Red Blend";"Salton"
"62035";"Brazil";"Soda-like on the nose, with bready, toasty accents. It's rough and foamy on the palate, with cider and dry citrus flavors. Lasting on the finish, but still it's pithy and grapefruity.";"Brut";"84";"25";"Pinto Bandeira";NA;"Michaеl Schachnеr";"Cave Geisse 2009 Brut Sparkling (Pinto Bandeira)";"Sparkling Blend";"Cave Geisse"
"53338";"Brazil";"Mild citrus aromas are aided by crushed mineral notes. This rosé feels chunky as it blows up on the palate with a cloud of foam. Apricot and orange flavors finish foamy and yeasty in flavor.";"Cave Amadeu Rosé Brut";"87";"25";"Pinto Bandeira";NA;"Michaеl Schachnеr";"Cave Geisse NV Cave Amadeu Rosé Brut Pinot Noir (Pinto Bandeira)";"Pinot Noir";"Cave Geisse"
"53338";"Brazil";"Mild citrus aromas are aided by crushed mineral notes. This rosé feels chunky as it blows up on the palate with a cloud of foam. Apricot and orange flavors finish foamy and yeasty in flavor.";"Cave Amadeu Rosé Brut";"87";"25";"Pinto Bandeira";NA;"Michаеl Schаchnеr";"Cave Geisse NV Cave Amadeu Rosé Brut Pinot Noir (Pinto Bandeira)";"Pinot Noir";"Cave Geisse"
"52353";"Brazil";"A stewy nose includes notes of mashed leaves, herbal berry fruits, prune and black tea. The palate on this Merlot-Cab Sauvignon blend is heavily extracted and jammy, with hard-pounding tannins. A fully oaked set of black-fruit flavors moves towards prune, raisin and chocolate on the finish.";"Lote 43";"85";"33";"Vale dos Vinhedos";NA;"Michael Schachner";"Miolo 2012 Lote 43 Merlot-Cabernet Sauvignon (Vale dos Vinhedos)";"Merlot-Cabernet Sauvignon";"Miolo"
"51199";"Brazil";"Yeasty briny aromas are a bit pickled and not very fruity. This rosé feels yeasty and not very tight or expressive. Flavors of tropical fruits and melon don't change much on a quick-passing finish.";"Blush";"86";"23";"Brazil";NA;"Michael Schachner";"Casa Valduga 2015 Blush  (Brazil)";"Champagne Blend";"Casa Valduga"
"51199";"Brazil";"Yeasty briny aromas are a bit pickled and not very fruity. This rosé feels yeasty and not very tight or expressive. Flavors of tropical fruits and melon don't change much on a quick-passing finish.";"Blush";"86";"23";"Brazil";NA;"Michael Schachner";"Casa Valduga 2015 Blush  (Brazil)";"Champagne Blend";"Casa Valduga"
"49996";"Brazil";"Stale fruit and damp-earth aromas are a warning sign. In the mouth, this Cabernet Sauvignon is raw and acidic, with hard tannins. Lean plum flavors are oaky and resiny, while this feels scratchy on an intensely dry finish.";"Fração Única";"83";"28";"Vale Trentino";NA;"Michael Schachner";"Casa Perini 2014 Fração Única Cabernet Sauvignon (Vale Trentino)";"Cabernet Sauvignon";"Casa Perini"
"49996";"Brazil";"Stale fruit and damp-earth aromas are a warning sign. In the mouth, this Cabernet Sauvignon is raw and acidic, with hard tannins. Lean plum flavors are oaky and resiny, while this feels scratchy on an intensely dry finish.";"Fração Única";"83";"28";"Vale Trentino";NA;"Michаеl Schаchnеr";"Casa Perini 2014 Fração Única Cabernet Sauvignon (Vale Trentino)";"Cabernet Sauvignon";"Casa Perini"
"49986";"Brazil";"Tropical aromas of lime and lychee are simple but also normal for Moscato. This semisweet still wine is a bit dilute, with flavors of sweet grass, green herbs and lychee.";"Macaw Aromatic Soft";"84";"15";"Serra Gaúcha";NA;"Michаel Schаchner";"Casa Perini 2017 Macaw Aromatic Soft Moscato (Serra Gaúcha)";"Moscato";"Casa Perini"
"42175";"Brazil";"Peach pit and citrus-rind aromas are solid, focused and dry. This brut rosé feels sound and round, but foamy. Cantaloupe and peach flavors maintain the palate's yeasty notes while turning slightly bitter.";"Charmat Brut Rosé";"87";"20";"Vale Trentino";NA;"Michаеl Schаchnеr";"Casa Perini NV Charmat Brut Rosé Sparkling (Vale Trentino)";"Sparkling Blend";"Casa Perini"
"42175";"Brazil";"Peach pit and citrus-rind aromas are solid, focused and dry. This brut rosé feels sound and round, but foamy. Cantaloupe and peach flavors maintain the palate's yeasty notes while turning slightly bitter.";"Charmat Brut Rosé";"87";"20";"Vale Trentino";NA;"Michael Schachner";"Casa Perini NV Charmat Brut Rosé Sparkling (Vale Trentino)";"Sparkling Blend";"Casa Perini"
"35617";"Brazil";"Initial aromas of vanilla wafer give way to pear scents and minerality. This wine has creamy weight but acidic cut and pulse along with melon, vanilla and lightly oaked flavors. Honey, vanilla and a touch of pithy bitterness compete with melony notes on the finish.";"Dádivas";"88";"20";"Serra Gaúcha";NA;"Michael Schachner";"Lidio Carraro 2013 Dádivas Chardonnay (Serra Gaúcha)";"Chardonnay";"Lidio Carraro"
"33564";"Brazil";"Honest black-fruit, oak, graphite and spice aromas give this blend of Merlot and Cabernet Sauvignon a solid bouquet. In the mouth, this is grabby and tannic, with black cherry, leather and prune flavors. A chewy, tannic finish deals resiny oak, raisiny notes and loamy length. Drink now.";"Lote 43";"86";"45";"Vale dos Vinhedos";NA;"Michаеl Schаchnеr";"Miolo 2011 Lote 43 Merlot-Cabernet Sauvignon (Vale dos Vinhedos)";"Merlot-Cabernet Sauvignon";"Miolo"
"27603";"Brazil";"Hot saucy plum and berry aromas set up an abrasive tannic palate that's choppy and short. Dark plum and berry aromas finish with jagged, hard tannins and bright acidity.";"Agnus";"86";"12";"Serra Gaúcha";NA;"Michael Schachner";"Lidio Carraro 2014 Agnus Tannat (Serra Gaúcha)";"Tannat";"Lidio Carraro"
"26713";"Brazil";"Stalky, herbal, earthy aromas are flat, while the palate on this rusty-looking Tannat feels citric and raw. Earthy, leafy flavors are sharp but also low on fruit and depth, and the wine finishes similarly.";"Aurora Cellars Reserva";"82";"15";"Serra Gaúcha";NA;"Michael Schachner";"Vinícola Aurora 2011 Aurora Cellars Reserva Tannat (Serra Gaúcha)";"Tannat";"Vinícola Aurora"
"26709";"Brazil";"Rusty in color and murky on the palate, this earthy, mature wine smells a bit too much like a mud puddle, with herbal, green notes mixed in. Tannic, drying and austere, this Cabernet tastes leafy, with a salty, earthy, stewy finish.";"Gran Reserva Villa-Lobos";"83";"27";"Vale dos Vinhedos";NA;"Michaеl Schachnеr";"Casa Valduga 2006 Gran Reserva Villa-Lobos Cabernet Sauvignon (Vale dos Vinhedos)";"Cabernet Sauvignon";"Casa Valduga"
"26540";"Brazil";"This is jumpy and aggressive on the nose, with lemon-lime aromas akin to Sprite. Grabby almost to the point of being cloying, it is driven by classic Moscato flavors of lime and sweet lychee. It's chalky without a good follow through.";"Carnaval";"82";"15";"Brazil";NA;"Michаеl Schаchnеr";"Vinícola Aurora NV Carnaval Moscato (Brazil)";"Moscato";"Vinícola Aurora"
"26540";"Brazil";"This is jumpy and aggressive on the nose, with lemon-lime aromas akin to Sprite. Grabby almost to the point of being cloying, it is driven by classic Moscato flavors of lime and sweet lychee. It's chalky without a good follow through.";"Carnaval";"82";"15";"Brazil";NA;"Michаеl Schаchnеr";"Vinícola Aurora NV Carnaval Moscato (Brazil)";"Moscato";"Vinícola Aurora"
"26535";"Brazil";"This wine's cola, forest floor, cherry and cassis aromas are promising, but on the palate it's a tannic crusher, with mouth-blasting acids. It feels abrasive and tastes of rubbery black fruits.";"Agnus Encruzilhada do Sul";"82";"15";"Serra do Sudeste";NA;"Michaеl Schachnеr";"Lidio Carraro 2010 Agnus Encruzilhada do Sul Merlot (Serra do Sudeste)";"Merlot";"Lidio Carraro"
"26530";"Brazil";"Applesauce and wheat aromas immediately make this wine slightly unappealing. In the mouth, it feels bubbly and fruity, with candied apple and orange flavors, followed by a finish that's a mix of sweet corn and dry citrus.";"Gerações Espumante Nature";"82";"26";"Brazil";NA;"Michaеl Schachnеr";"Salton NV Gerações Espumante Nature Sparkling (Brazil)";"Sparkling Blend";"Salton"
"25197";"Brazil";"Attractive aromas of gardenia, lemon-lime soda and lychee fruit set up a full foamy sugar-enriched palate with an acidic cut. Quick easy flavors of green melon and lychee are lasting on the finish. If you like sparking Moscato, this is your type of wine.";NA;"88";"20";"Vale Trentino";NA;"Michaеl Schachnеr";"Casa Perini NV Moscatel (Vale Trentino)";"Moscatel";"Casa Perini"
"24784";"Brazil";"A dark color and a soft nose with woodsy cherry scents form the greeting on this Brazilian Pinot Noir. Despite being dark and seemingly dense, this feels scalped and high in acidity. Dry but bland flavors of plum and black cherry are slightly bitter prior to a modest finish.";"Paradoxo";"85";NA;"Campanha";NA;"Michael Schachner";"Salton 2014 Paradoxo Pinot Noir (Campanha)";"Pinot Noir";"Salton"
"24771";"Brazil";"Neutral aromas include hints of sea foam and salty brine. This Brazilian brut feels standard and regular. Peachy flavors are mild and a touch grassy, while this feels waxy on the finish.";"Brut";"85";"23";"Brazil";NA;"Michael Schachner";"Casa Valduga 2015 Brut  (Brazil)";"Champagne Blend";"Casa Valduga"
"23606";"Brazil";"This self-described “soft” Cabernet is light and low in alcohol. Aromas of herbal berry fruits precede a round plump palate with jammy plum and currant flavors. While quaffable and a touch sweet, this bears little resemblance to what most people expect from Cab Sauvignon.";"Macaw";"85";"15";"Serra Gaúcha";NA;"Michael Schachner";"Casa Perini 2014 Macaw Cabernet Sauvignon (Serra Gaúcha)";"Cabernet Sauvignon";"Casa Perini"
"20787";"Brazil";"A dark salmon color and yeasty soapy aromas announce a bubbly that's not fully fresh or fruity. On the palate, this is low on acidity and short on bubbles. Yeasty melon and citrus flavors are short and soft on a low-acid finish.";"Poética Rosé";"85";NA;"Brazil";NA;"Michаel Schаchner";"Salton NV Poética Rosé Sparkling (Brazil)";"Sparkling Blend";"Salton"
"15861";"Brazil";"Aromas of lemon-lime and lemon-scented household cleaner precede an easy palate with soft bubbles. Lime and lychee flavors are textbook for Moscatel, while this feels pretty good and not cloying on the finish.";"Cave Amadeu";"86";"25";"Pinto Bandeira";NA;"Michael Schachner";"Cave Geisse NV Cave Amadeu Moscatel (Pinto Bandeira)";"Moscatel";"Cave Geisse"
"14629";"Brazil";"Sketchy right away, with salinic, pool water aromas. Awkward and buttery in the mouth, with corn and baked apple flavors. Finishes salty and nutty.";"Da'divas";"80";"20";"Vale dos Vinhedos";NA;"Michael Schachner";"Lidio Carraro 2010 Da'divas Chardonnay (Vale dos Vinhedos)";"Chardonnay";"Lidio Carraro"
"14624";"Brazil";"A weird Cabernet with unfamiliar, odd aromas. Tight as nails and sheering, with sour plum and incongruent buttery oak flavors. Barrel influence shows up on the finish. Needs polish and improvement.";"Gran Reserva";"81";"36";"Vale dos Vinhedos";NA;"Michael Schachner";"Casa Valduga 2007 Gran Reserva Cabernet Sauvignon (Vale dos Vinhedos)";"Cabernet Sauvignon";"Casa Valduga"
"14616";"Brazil";"Bell pepper and sharp red fruit aromas provide a shaky start, which is followed by cranberry, tart cherry and other pointed flavors. The feel is racy and tight, with gritty acids. Airing does improve it somewhat. Tasted twice; this is a review of the better bottle. Cabernet, Merlot, Cab Franc and Carmenère is the blend. From Brazil.";"Proprietary Red";"82";"10";"Serra Gaúcha";NA;"Michael Schachner";"Aurora Cellars 2004 Proprietary Red Red (Serra Gaúcha)";"Bordeaux-style Red Blend";"Aurora Cellars"
"13133";"Brazil";"This leesy, bready, heavily toasted Brazilian sparkler offers heady vanilla and caramel notes on the nose. A round, plump, soda-like palate is home to toasty, leesy, lightly oxidized apple flavors that finish briny, bready and marginally fresh. Drink now.";"Brut 130";"86";"20";"Vale dos Vinhedos";NA;"Michaеl Schachnеr";"Casa Valduga NV Brut 130  (Vale dos Vinhedos)";"Champagne Blend";"Casa Valduga"
"12592";"Brazil";"This Cabernet Sauvignon-Merlot blend almost has enough of the right stuff to rate higher, but in the end the wine's tart cherry fruit and sharp acidity is just too unfriendly. Like so many Brazilian wines, it's trying to be more than the country's terroir can give. So the end result is mediocre.";"Reserva";"83";"20";"Serra Gaúcha";NA;"Michael Schachner";"Château Lacave 2002 Reserva Cabernet Sauvignon-Merlot (Serra Gaúcha)";"Cabernet Sauvignon-Merlot";"Château Lacave"
"10537";"Brazil";"Roasted gritty aromas of asphalt and grilled beef aren't friendly or fruity. In the mouth, this Cab Franc is full but lacks foundation and shape. Flavors of bacon, roasted berry fruits and rubber are a bit overripe on the finish.";"Intenso";"84";NA;"Campanha";NA;"Michael Schachner";"Salton 2013 Intenso Cabernet Franc (Campanha)";"Cabernet Franc";"Salton"
"10523";"Brazil";"The name is appropriate: this is intense, just not in the best way. On the nose, this Tannat smells furry and earthy, with cherry notes. A wiry pulling palate is once again intenso, with black cherry, pepper and cocoa flavors that don't expand, contract or change on a monotone finish.";"Intenso";"84";NA;"Campanha";NA;"Michаel Schаchner";"Salton 2013 Intenso Tannat (Campanha)";"Tannat";"Salton"
"9112";"Brazil";"This opens with dusty dried-apple aromas. High acidity preserves its composure even though the fruit is marginal and vacillates between flavors of apple and lemony citrus.";"Brut";"83";"31";"Santa Catarina";NA;"Michael Schachner";"Villaggio Grando 2011 Brut Sparkling (Santa Catarina)";"Sparkling Blend";"Villaggio Grando"
"9112";"Brazil";"This opens with dusty dried-apple aromas. High acidity preserves its composure even though the fruit is marginal and vacillates between flavors of apple and lemony citrus.";"Brut";"83";"31";"Santa Catarina";NA;"Michаеl Schаchnеr";"Villaggio Grando 2011 Brut Sparkling (Santa Catarina)";"Sparkling Blend";"Villaggio Grando"
"5824";"Brazil";"Pear, apple and wet-stone aromas are tight, while this blend of Chardonnay and Pinot Noir feels citrusy, high in acidity and chalky. Green apple and orange flavors finish stony and crisp.";"Brut";"88";"36";"Pinto Bandeira";NA;"Michael Schachner";"Cave Geisse 2014 Brut Sparkling (Pinto Bandeira)";"Sparkling Blend";"Cave Geisse"
