"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"104780";"England";"A whiff of blossom clings to the appetizing hint of freshly cut red-apple peel on the nose of this very pale rosé. The palate adds richness and a touch of honey and chalk that provides a sonorous dimension, filling the mouth with the bounty of ripe, red apples. The mousse is creamy, underlining the ample structure that allows the ripe acidity to swirl alluringly across the palate. This brisk but generous sparkler would work on the table.";"Cuvée Rosé Brut";"93";"50";"England";NA;"Annе Krеbiеhl MW";"Bolney Wine Estate 2014 Cuvée Rosé Brut Pinot Noir (England)";"Pinot Noir";"Bolney Wine Estate"
"104769";"England";"A touch of honey clings to appetizingly tart red-apple fruit on the nose. The palate brings in a bright streak of lemon freshness that is both countered and enhanced by the fine, creamy mousse. Elegant litheness and an ease of touch elevate flavors to tart, crisp ripeness. The lip-smacking, pure finish reveals lovely brioche notes. Still taut and fresh, it would make a great apéritif. The wine will round out with a little bottle age. Drink 2017–2025.";"Blanc de Noirs";"93";"43";"England";NA;"Anne Krebiehl MW";"Exton Park Vineyard NV Blanc de Noirs Pinot Noir (England)";"Pinot Noir";"Exton Park Vineyard"
"104766";"England";"This is a class act. Fresh white breadcrumb and crisp, ripe red apple combine to create an appetizing nose. The lively fizz on the palate makes the tart but ripe red-apple notions stand out, painted against a mellow, yeasty backdrop and resonant, bready depth. This wine is crisp and rich in equal measure, bold and full flavored, yet elegant and smooth. Outstanding freshness, brightness and purity become apparent on the long finish.";"Classic Cuvée";"93";"55";"England";NA;"Annе Krеbiеhl MW";"Nyetimber NV Classic Cuvée Sparkling (England)";"Sparkling Blend";"Nyetimber"
"98984";"England";"The purest notion of Golden Pearmain apples is beguiling on the nose, promising fruit and mellowness in equal measure. The palate with its superfine and creamy mousse does not disappoint. Creamy, rich autolysis and ripe yellow apple create an elegant, generous and bright midpalate that's full of flavor and depth. It's harmonious, hitting that intersection of freshness and richness perfectly and finishing long.";"Brut";"92";"40";"England";NA;"Anne Krebiehl MW";"Chapel Down NV Brut Sparkling (England)";"Sparkling Blend";"Chapel Down"
"98975";"England";"Smooth hints of apricot and vanilla immediately give the nose an impression of richness and generosity. The palate also has a creaminess and sonorous layers of gentle apple and stone fruit, mingling with notions of sponge cake. But this stays on the svelte side, brightened by a lightning flash of brisk crispness. It combines freshness and mellowness, showing what reserve wines can do to a delicious blend. The finish is dry, pure and delicious.";"Classic Reserve";"92";"45";"England";NA;"Annе Krеbiеhl MW";"Hattingley Valley Wines NV Classic Reserve Sparkling (England)";"Sparkling Blend";"Hattingley Valley Wines"
"98181";"England";"Green apple and greengage on the nose turn into white peach and lemon on the palate. The mousse is frothy and lively and there is a wonderful depth to these tart fruit flavors that takes you to juicy, green pastures and white blossom. Glints of green apple flash at every corner and adorn the admirably dry finish. This echoes long and leaves the palate wonderfully clean.";"Bloomsbury";"91";"35";"England";NA;"Annе Krеbiеhl MW";"Ridgeview Estate 2014 Bloomsbury Sparkling (England)";"Sparkling Blend";"Ridgeview Estate"
"98172";"England";"The crisp nose conjures up shades of green: meadow and fresh apple peel, fresh foliage and lime, but also some honey and oatmeal. The palate remains crisp but has a toned lithe note of pure lemon that sings. This is taut, shows backbone and rounds itself out wonderfully on the palate, finishing with harmonious notes of apple and shortbread.";"Blanc de Blancs";"91";"75";"England";NA;"Anne Krebiehl MW";"Bride Valley Vineyard 2013 Blanc de Blancs Sparkling (England)";"Sparkling Blend";"Bride Valley Vineyard"
"96884";"England";"A lifting mix of golden, ripe apple, chamomile, moss and honey signals richness and some maturity. The palate is poised and holds all of these flavours tightly in a soaring, slender structure that is built on a firm foundation of bright acidity and subtle earthiness. Grown-up, taut, generous and poised, this is a honey-edged homage to the South Downs.";"South Ridge Cuvée Merret Brut";"94";"38";"England";NA;"Anne Krebiehl MW";"Ridgeview Estate 2009 South Ridge Cuvée Merret Brut Sparkling (England)";"Sparkling Blend";"Ridgeview Estate"
"96883";"England";"Sophisticated aromas of Golden Pearmain apples, cream and pastry take the part of the first violin—chalky, resonant earth that of the sonorous cello. Their harmony and elegance together is astonishing. The crisp acidity is so well-integrated and illuminates the fruit and soil. The long finish again emphasizes absolute, uncompromising elegance of this wine.";"Blanc de Blancs";"94";"49";"England";NA;"Anne Krebiehl MW";"Wiston Estate Winery 2010 Blanc de Blancs Chardonnay (England)";"Chardonnay";"Wiston Estate Winery"
"94860";"England";"Notions of tart red berries and lemon claim the nose. The palate is equally bouncy and fresh. This dances on tiptoe across the palate, teasing with its brisk freshness and flirting with its appetizing flavors. Underneath all that sits a more serious, stony core and a well of unending freshness. If you desire brisk berried brightness in your refreshments look no further.";"Rosé";"91";NA;"England";NA;"Anne Krebiehl MW";"Hattingley Valley Wines 2013 Rosé Sparkling (England)";"Sparkling Blend";"Hattingley Valley Wines"
"94712";"England";"Blossom honey, a touch of melon and fresh, fragrant red-apple fruit make for an appetizing nose. On the palate these alluring flavors are joined by the generous, rounded notion of sponge cake. Towards the finish the pure freshness of bright lemon takes over, and fine bubbles offer fruit and creaminess. It's a balanced and appetizing rosé with a lasting, beautifully yeasty finish.";"Balfour Brut Rosé";"92";"45";"England";NA;"Anne Krebiehl MW";"Hush Heath Estate 2013 Balfour Brut Rosé Sparkling (England)";"Sparkling Blend";"Hush Heath Estate"
"94712";"England";"Blossom honey, a touch of melon and fresh, fragrant red-apple fruit make for an appetizing nose. On the palate these alluring flavors are joined by the generous, rounded notion of sponge cake. Towards the finish the pure freshness of bright lemon takes over, and fine bubbles offer fruit and creaminess. It's a balanced and appetizing rosé with a lasting, beautifully yeasty finish.";"Balfour Brut Rosé";"92";"45";"England";NA;"Annе Krеbiеhl MW";"Hush Heath Estate 2013 Balfour Brut Rosé Sparkling (England)";"Sparkling Blend";"Hush Heath Estate"
"91806";"England";"A whiff of elderflower and nettle appears on the nose before creamier hints of autolysis and green apple come in. The nettle makes another brief, aromatic appearance while the palate comes together to balance bright, green-apple crispness with mellow, subtly rich yeastiness. The bubbles are fine and soft, the finish is brisk and enlivening. It's a wonderfully harmonious, fresh apéritif style.";"Bolney Bubbly Brut";"89";"43";"England";NA;"Annе Krеbiеhl MW";"Bolney Wine Estate NV Bolney Bubbly Brut Sparkling (England)";"Sparkling Blend";"Bolney Wine Estate"
"85418";"England";"Floral notes play about the tart berry fruit of this harmonious and generously fruited fizz. The palate is exuberant with lively red-berry fruit while creamy notes of biscuit and oatmeal provide a wonderful balance. This is fresh and frothy, creamy and utterly irresistible. The lasting finish is wonderfully dry.";"Fitzrovia Rosé";"91";"35";"England";NA;"Annе Krеbiеhl MW";"Ridgeview Estate 2014 Fitzrovia Rosé Sparkling (England)";"Sparkling Blend";"Ridgeview Estate"
"85418";"England";"Floral notes play about the tart berry fruit of this harmonious and generously fruited fizz. The palate is exuberant with lively red-berry fruit while creamy notes of biscuit and oatmeal provide a wonderful balance. This is fresh and frothy, creamy and utterly irresistible. The lasting finish is wonderfully dry.";"Fitzrovia Rosé";"91";"35";"England";NA;"Annе Krеbiеhl MW";"Ridgeview Estate 2014 Fitzrovia Rosé Sparkling (England)";"Sparkling Blend";"Ridgeview Estate"
"85126";"England";"What an aromatic tease: there is elderflower, tart passion fruit and lots of fruity exuberance. The interplay between lip-smacking tartness and almost frivolous fruit makes for liveliness, excitement and joy. Serve this when you want your guests to sparkle as much as the wine. Autolytic flavors are subtle but provide a creamy finish.";"Brut";"89";"50";"England";NA;"Annе Krеbiеhl MW";"Camel Valley 2012 Brut Sparkling (England)";"Sparkling Blend";"Camel Valley"
"85126";"England";"What an aromatic tease: there is elderflower, tart passion fruit and lots of fruity exuberance. The interplay between lip-smacking tartness and almost frivolous fruit makes for liveliness, excitement and joy. Serve this when you want your guests to sparkle as much as the wine. Autolytic flavors are subtle but provide a creamy finish.";"Brut";"89";"50";"England";NA;"Anne Krebiehl MW";"Camel Valley 2012 Brut Sparkling (England)";"Sparkling Blend";"Camel Valley"
"79814";"England";"A touch of blossom honey enriches the tart but ripe apple notes of the nose. On the palate that honeyed touch turns into lemony, golden shortbread while the tart apple notes are joined by fresh, ripe lemon. Thousands of tiny, pin-prick bubbles make for a creamy, elegant mousse. The contrast between honeyed, autolytic richness and bright, pure citrus is a joy. This wine is exciting and elegant, drawing you to its mellower, richer core. The purity on the finish is luminous and long.";"Blanc de Blancs";"94";"56";"England";NA;"Anne Krebiehl MW";"Hoffmann & Rathbone 2011 Blanc de Blancs Chardonnay (England)";"Chardonnay";"Hoffmann & Rathbone"
"79813";"England";"A restrained but pure note of lemon constitutes the nose, suggesting both tangy zest and juicy flesh. The subtle mousse of tiny bubbles and a sonorous backdrop of autolysis counters all of this freshness and allows it to blanket the senses with its shimmering, lemony but also creamy briskness. That luminous lemon core leaves a lasting impression on the palate. Purity, slenderness and elegance are its hallmarks. Lovely now this wine will age with grace. Drink 2017–2025.";"Blanc de Blancs";"94";"80";"England";NA;"Anne Krebiehl MW";"Gusbourne Estate 2013 Blanc de Blancs Chardonnay (England)";"Chardonnay";"Gusbourne Estate"
"78052";"England";"Pink-graprefruit zest and fresh strawberry, tart red apple and shortbread—what the nose promises, the palate keeps. These flavours swirl briskly around the palate, supported by a multitude of tiny, creamy bubbles. Red currant and cranberry, freshly cut red-apple peel and wonderful depth leave a lasting impression and leave you wanting more.";"Balfour Brut Rosé";"92";"60";"England";NA;"Anne Krebiehl MW";"Hush Heath Estate 2011 Balfour Brut Rosé Sparkling (England)";"Sparkling Blend";"Hush Heath Estate"
"69460";"England";"A haze of summer flowers hovers across a fizzy feast of crunchy, green apple. Autolytic notes of bread stay clearly in the background while this easy, joyful wine majors on primary, crisp apple fruit and a whistle-clean finish.";"Cavendish";"89";"39";"England";NA;"Anne Krebiehl MW";"Ridgeview Estate 2013 Cavendish Sparkling (England)";"Sparkling Blend";"Ridgeview Estate"
"68774";"England";"Redcurrant and cranberry freshness plays on the nose and palate, where they are overtaken by a bright, clean citrus streak. The fine bubbles fizz away, dispersing this lively, invigorating freshness across the palate where an edge of sourdough appears. It's a taut, brisk and refreshing wine.";"Rosé";"91";"65";"England";NA;"Annе Krеbiеhl MW";"Hattingley Valley Wines 2014 Rosé Sparkling (England)";"Sparkling Blend";"Hattingley Valley Wines"
"68771";"England";"A fragrant, sherbety cloud of spring meadow and lemon hovers above the glass. Grassy freshness frames the bright, pure lemon notions that dominate nose and palate. This wine is utterly fresh, citric and brisk. The mouthfeel is taut and slender, with only the slightest edge of autolytic notes and a structure of freshness and purity. It almost has a cleansing quality on its superbright, clean finish.";"Blanc de Blancs Brut";"91";"50";"England";NA;"Annе Krеbiеhl MW";"Bolney Wine Estate 2015 Blanc de Blancs Brut Chardonnay (England)";"Chardonnay";"Bolney Wine Estate"
"67466";"England";"Gentle white blossom, white currant and Golden Delicious apple unite on an intriguing, subtly aromatic nose. Earthy, stony elements lend depth and resonance. This is so integrated that the delicious, ripe apple fruit is completely embraced by earth and subtle yet distinct autolysis. This is rich in style—aided by dosage—rounded and very elegant, with a sufficient structure for food pairing.";"Blanc de Blancs";"94";"45";"England";NA;"Anne Krebiehl MW";"Hattingley Valley Wines 2010 Blanc de Blancs Chardonnay (England)";"Chardonnay";"Hattingley Valley Wines"
"67466";"England";"Gentle white blossom, white currant and Golden Delicious apple unite on an intriguing, subtly aromatic nose. Earthy, stony elements lend depth and resonance. This is so integrated that the delicious, ripe apple fruit is completely embraced by earth and subtle yet distinct autolysis. This is rich in style—aided by dosage—rounded and very elegant, with a sufficient structure for food pairing.";"Blanc de Blancs";"94";"45";"England";NA;"Annе Krеbiеhl MW";"Hattingley Valley Wines 2010 Blanc de Blancs Chardonnay (England)";"Chardonnay";"Hattingley Valley Wines"
"67448";"England";"Both the fruit and the aromatic foliage of wild raspberries rise first from the glass. They are followed by richer, delicious strawberry and cream notes, with hints of almond patisserie and strawberry shortcake. The palate is resonant with yeasty, rounded autolytic notes that frame the wonderfully wilful English hedgerow character. The mousse is lively but soft and the finish long and echoing.";"Rosé";"94";"44";"England";NA;"Anne Krebiehl MW";"Wiston Estate Winery 2011 Rosé Sparkling (England)";"Sparkling Blend";"Wiston Estate Winery"
"65350";"England";"Oatmeal, chalk and bread crust form the first impression. On the palate they play upon a tart and lively freshness and round out crisp, green apple fruit. Together they fill the palate while gentle fizz illuminates more of the bready, stony flavors. Restraint is the central theme here.";"Blanc de Noir";"90";"95";"England";NA;"Anne Krebiehl MW";"Jenkyn Place Vineyard 2010 Blanc de Noir Sparkling (England)";"Sparkling Blend";"Jenkyn Place Vineyard"
"65350";"England";"Oatmeal, chalk and bread crust form the first impression. On the palate they play upon a tart and lively freshness and round out crisp, green apple fruit. Together they fill the palate while gentle fizz illuminates more of the bready, stony flavors. Restraint is the central theme here.";"Blanc de Noir";"90";"95";"England";NA;"Annе Krеbiеhl MW";"Jenkyn Place Vineyard 2010 Blanc de Noir Sparkling (England)";"Sparkling Blend";"Jenkyn Place Vineyard"
"60215";"England";"Faint hints of red currant join the creamy notes on the nose. The palate falls in with more fresh berry fruit and paints a picture of utter charm. The mousse is creamy and fine, supporting those tender, lithe berry notes. This is one for a balmy summer night and someone you love.";"Cornwall Rosé";"90";"27";"England";NA;"Annе Krеbiеhl MW";"Camel Valley 2013 Cornwall Rosé Pinot Noir (England)";"Pinot Noir";"Camel Valley"
"60215";"England";"Faint hints of red currant join the creamy notes on the nose. The palate falls in with more fresh berry fruit and paints a picture of utter charm. The mousse is creamy and fine, supporting those tender, lithe berry notes. This is one for a balmy summer night and someone you love.";"Cornwall Rosé";"90";"27";"England";NA;"Anne Krebiehl MW";"Camel Valley 2013 Cornwall Rosé Pinot Noir (England)";"Pinot Noir";"Camel Valley"
"59950";"England";"A whiff of salted caramel endows the nose with an appetizing idea of toffee apple. The frothy palate is lively and shows off ripe, fruity apple notes of Red Delicous and shortcrust pastry. Crispness is countered by richer, playful fruit that anchors notes of biscuit and yeast. The finish is sustained.";"Leslie's Reserve";"90";"60";"England";NA;"Annе Krеbiеhl MW";"Hush Heath Estate NV Leslie's Reserve Sparkling (England)";"Sparkling Blend";"Hush Heath Estate"
"57813";"England";"A restrained but impressive notion of honeyed oatmeal on the nose makes for a promising opening. A crisp green-apple note plays alongside ripe lemon. The palate shows fine, elegant mousse, amplifying those restrained aromas of honey, oatmeal and biscuit. This wine is at a perfect juncture of freshness and evolution, with wonderfully developed autolytic notes and great balance. The finish is long and moreish.";"Three Graces";"95";"50";"England";NA;"Annе Krеbiеhl MW";"Chapel Down 2011 Three Graces Sparkling (England)";"Sparkling Blend";"Chapel Down"
"57788";"England";"Beautifully delineated fruit constitues the nose, with ripe, yellow plum playing alongside crisp, green apple. The palate layers a sonorous tone of sourdough bread with rich hints of yeast, green-apple briskness and gentle yellow plum. The notions unite with the fizzing, fine mousse. On the midpalate and the finish, the depth of this wine becomes clear: Profound and rich but in a totally slender, unassuming and convincing fashion. The finish is pure and lasting. Drink 2017–2027.";"The Trouble with Dreams";"95";"80";"England";NA;"Anne Krebiehl MW";"Sugrue Pierre Ltd. 2010 The Trouble with Dreams Sparkling (England)";"Sparkling Blend";"Sugrue Pierre Ltd."
"57661";"England";"This wine brims with fruit and freshness. A host of apple notions comes alive on nose and palate: The appetizing, ripe tartness of Cox Orange Pippin, the mouthwatering crispness of Granny Smith and the mellowness of Golden Delicous. It has a refreshing, open honesty, juicy and totally inviting. Underneath all that allure lies rich autolysis, underlined by a fine, creamy mousse. Flavors and freshness linger.";"Bloomsbury Brut";"92";"27";"England";NA;"Anne Krebiehl MW";"Ridgeview Estate NV Bloomsbury Brut Sparkling (England)";"Sparkling Blend";"Ridgeview Estate"
"56687";"England";"Scented freshness of lemon and apple hits the nose. The palate follows with frothy lively mousse that majors on crisp lemon flavors. This is tart and bracing, refreshing and totally joyful. It leaves the palate tingling with English verve but also hints at hedonism underneath through some stony depths, then finishes with a brisk flourish.";"Blanc de Blancs";"91";"50";"England";NA;"Anne Krebiehl MW";"Ridgeview Estate 2013 Blanc de Blancs Chardonnay (England)";"Chardonnay";"Ridgeview Estate"
"56687";"England";"Scented freshness of lemon and apple hits the nose. The palate follows with frothy lively mousse that majors on crisp lemon flavors. This is tart and bracing, refreshing and totally joyful. It leaves the palate tingling with English verve but also hints at hedonism underneath through some stony depths, then finishes with a brisk flourish.";"Blanc de Blancs";"91";"50";"England";NA;"Anne Krebiehl MW";"Ridgeview Estate 2013 Blanc de Blancs Chardonnay (England)";"Chardonnay";"Ridgeview Estate"
"56445";"England";"A touch of wet stone reaches the nose even before appetizing lemon hints make themselves known. This wine is restrained and fresh with lemon and brightness. The palate adds more depth and a grounding of creamy autolysis, but it remains slender, lithe and refreshing throughout. Fine bubbles disperse bright flavors everywhere. The lasting finish is pure.";"Blanc de Blancs Brut";"92";"50";"England";NA;"Anne Krebiehl MW";"Bolney Wine Estate 2014 Blanc de Blancs Brut Chardonnay (England)";"Chardonnay";"Bolney Wine Estate"
"56445";"England";"A touch of wet stone reaches the nose even before appetizing lemon hints make themselves known. This wine is restrained and fresh with lemon and brightness. The palate adds more depth and a grounding of creamy autolysis, but it remains slender, lithe and refreshing throughout. Fine bubbles disperse bright flavors everywhere. The lasting finish is pure.";"Blanc de Blancs Brut";"92";"50";"England";NA;"Anne Krebiehl MW";"Bolney Wine Estate 2014 Blanc de Blancs Brut Chardonnay (England)";"Chardonnay";"Bolney Wine Estate"
"54555";"England";"Notes of apple immediately rise from the glass: Ripe and mellow Golden Delicious as well as crisp Granny Smith. A background of shortbread appears with a little more air. On the palate the mousse is very lively, almost frothy, highlighting the briskness and freshness of this cuvée. Crisp apple and citrus notes underline the purity and freshness against a backdrop of subtle autolysis. The finish is bright and clean.";"Classic Cuvée";"91";"50";"England";NA;"Annе Krеbiеhl MW";"Hoffmann & Rathbone 2013 Classic Cuvée Sparkling (England)";"Sparkling Blend";"Hoffmann & Rathbone"
"52964";"England";"Creamy apple, lemon shortbread and fresh citrus make for a convincing trio of aromas. They continue their merry dance on the generous, dry and poised palate to achieve real elegance. All the while there is a deeper, hidden core that draws you in, speaking of stone and honeycomb. With its tiny, pin-prick bubbles this is utterly charming and grown-up, harmonious and poised.";"Classic Cuvée";"92";NA;"England";NA;"Anne Krebiehl MW";"Hattingley Valley Wines 2013 Classic Cuvée Sparkling (England)";"Sparkling Blend";"Hattingley Valley Wines"
"52460";"England";"A generously ripe touch of apricot hovers before blending in with ripe Amalfi lemon and Granny Smith notes. Brightness and light seem to be at the core of this wine. The mousse is exuberant and flavors are brisk and urgent. Subtle autolysis provides a calm backdrop to all the lively, fruity action in the foreground. The balance is harmonious and flavors are brisk, fruity and pure The long-lasting finish conveys seriousness. Lovely now, the wine will evolve with bottle age. Drink 2017–2022.";"Brut Reserve";"93";"60";"England";NA;"Annе Krеbiеhl MW";"Gusbourne Estate 2013 Brut Reserve Sparkling (England)";"Sparkling Blend";"Gusbourne Estate"
"52460";"England";"A generously ripe touch of apricot hovers before blending in with ripe Amalfi lemon and Granny Smith notes. Brightness and light seem to be at the core of this wine. The mousse is exuberant and flavors are brisk and urgent. Subtle autolysis provides a calm backdrop to all the lively, fruity action in the foreground. The balance is harmonious and flavors are brisk, fruity and pure The long-lasting finish conveys seriousness. Lovely now, the wine will evolve with bottle age. Drink 2017–2022.";"Brut Reserve";"93";"60";"England";NA;"Anne Krebiehl MW";"Gusbourne Estate 2013 Brut Reserve Sparkling (England)";"Sparkling Blend";"Gusbourne Estate"
"52458";"England";"Notions of tart redcurrant play on the nose while a delicious edge of white pepper draws you in. The same pepper entices on the palate, framing fresh, tart berry and lemon purity on the slender but memorable palate. A firm structure makes this spicy, energetic and invigorating little number irresistible. The fine mousse has verve and elegance. It finishes pure and long.";"Rosé";"93";"43";"England";NA;"Anne Krebiehl MW";"Exton Park Vineyard NV Rosé Sparkling (England)";"Sparkling Blend";"Exton Park Vineyard"
"51985";"England";"Wood sorrel and crunchy green apple are met with boiled lemon sweets on the nose. Lively, frothy fizz fills the mouth with exuberant, refreshing flavors and leaves behind that notion of sorrel and lemon candy.";"Brut Prestige";"89";"39";"England";NA;"Anne Krebiehl MW";"Stopham Estate 2011 Brut Prestige Chardonnay (England)";"Chardonnay";"Stopham Estate"
"51979";"England";"Very slight notes of elderflower play around the crisp apple fruit. The palate is more mellow—its tart freshness countered by ample red apple fruit and the rounding effects of autolysis that highlight fruit and refreshment in every one of its prickles.";"Fitzrovia Rosé";"89";"42";"England";NA;"Anne Krebiehl MW";"Ridgeview Estate 2013 Fitzrovia Rosé Sparkling (England)";"Sparkling Blend";"Ridgeview Estate"
"46804";"England";"Creamy notes of tart red currant and crisp red apple perfume the nose. The palate adds to that a gentle, softening creaminess which mellows but does not seek to tame the exuberant freshness. This is lively and joyful, in a way that is mellow and brisk and the same time. The elegant mousse is enriching, the finish is of crisp red apple.";"Leander Pink";"89";"61";"England";NA;"Anne Krebiehl MW";"Digby Fine English NV Leander Pink Sparkling (England)";"Sparkling Blend";"Digby Fine English"
"46804";"England";"Creamy notes of tart red currant and crisp red apple perfume the nose. The palate adds to that a gentle, softening creaminess which mellows but does not seek to tame the exuberant freshness. This is lively and joyful, in a way that is mellow and brisk and the same time. The elegant mousse is enriching, the finish is of crisp red apple.";"Leander Pink";"89";"61";"England";NA;"Anne Krebiehl MW";"Digby Fine English NV Leander Pink Sparkling (England)";"Sparkling Blend";"Digby Fine English"
"46447";"England";"An abundance of apple flavors—green, golden and red-cheeked—plays on the nose. Their crisp, crunchy, sweet tartness is apparent everywhere and explodes afresh with every tiny bubble that bursts. Creamy autolysis provides a generous background to this fizzing, fun wine. This is light-footed, exuberant and finishes with a joyous concert of apple-delight.";"Brut Cuvée";"91";"75";"England";NA;"Annе Krеbiеhl MW";"Jenkyn Place Vineyard 2010 Brut Cuvée Sparkling (England)";"Sparkling Blend";"Jenkyn Place Vineyard"
"46176";"England";"There is a flinty touch of reduction on the nose. The frothy palate follows with freshness and verve: there is rhubarb and lime peel, fresh lemon and tart greengage. The frothiness makes this exuberant and fun while the generous dosage puts us in mind of spring flowers and elder blossom.";"Cornwall";"89";"25";"England";NA;"Anne Krebiehl MW";"Camel Valley 2013 Cornwall Sparkling (England)";"Sparkling Blend";"Camel Valley"
"46174";"England";"The nose tells of the crisp green freshness of tart apples, the palate counters this with more generous, riper but still very fresh fruit and a wonderfully balm-like creaminess. It all comes together on the midpalate: rounded but unobtrusive autolysis embraces the tart briskness and rounds it all out. Totally refreshing, and does not take itself too seriously.";"Bolney Bubbly";"89";"45";"England";NA;"Anne Krebiehl MW";"Bolney Wine Estate NV Bolney Bubbly White (England)";"White Blend";"Bolney Wine Estate"
